n-th challenge,m-th challenge,dist
0,1,0.7185999999999797
0,2,0.7765999999999781
0,3,0.7233999999999798
0,4,0.7385999999999827
0,5,0.701599999999979
0,6,0.6847999999999816
0,7,0.8063999999999769
0,8,0.7681999999999815
0,9,0.7789999999999765
1,2,0.5273999999999867
1,3,0.7439999999999751
1,4,0.71979999999998
1,5,0.7669999999999738
1,6,0.7205999999999759
1,7,0.6395999999999824
1,8,0.6225999999999834
1,9,0.780999999999977
2,3,0.7501999999999767
2,4,0.7499999999999802
2,5,0.780199999999974
2,6,0.728799999999978
2,7,0.6297999999999848
2,8,0.5981999999999861
2,9,0.7591999999999776
3,4,0.7655999999999803
3,5,0.6849999999999759
3,6,0.6763999999999785
3,7,0.7251999999999769
3,8,0.7075999999999804
3,9,0.6119999999999819
4,5,0.8147999999999739
4,6,0.7645999999999795
4,7,0.740399999999983
4,8,0.7803999999999838
4,9,0.8209999999999772
5,6,0.7117999999999735
5,7,0.8027999999999735
5,8,0.7865999999999771
5,9,0.6819999999999784
6,7,0.7609999999999766
6,8,0.6927999999999815
6,9,0.6737999999999786
7,8,0.6209999999999872
7,9,0.7811999999999774
8,9,0.6751999999999828
