n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.9299999999999559
0,0,2,0.9279999999999555
0,0,3,0.9229999999999579
0,0,4,0.9139999999999574
0,1,2,0.9119999999999576
0,1,3,0.935999999999956
0,1,4,0.9209999999999571
0,2,3,0.9139999999999577
0,2,4,0.9239999999999567
0,3,4,0.9359999999999566
1,0,1,0.8119999999999692
1,0,2,0.8079999999999701
1,0,3,0.7979999999999715
1,0,4,0.813999999999969
1,1,2,0.783999999999972
1,1,3,0.8029999999999705
1,1,4,0.8059999999999692
1,2,3,0.7939999999999721
1,2,4,0.7949999999999711
1,3,4,0.8129999999999704
2,0,1,0.8879999999999626
2,0,2,0.894999999999961
2,0,3,0.8869999999999624
2,0,4,0.8869999999999617
2,1,2,0.8909999999999614
2,1,3,0.8849999999999631
2,1,4,0.8849999999999625
2,2,3,0.8829999999999619
2,2,4,0.8789999999999616
2,3,4,0.8729999999999634
3,0,1,0.9149999999999588
3,0,2,0.9109999999999588
3,0,3,0.8919999999999613
3,0,4,0.9009999999999609
3,1,2,0.9149999999999583
3,1,3,0.8909999999999612
3,1,4,0.9139999999999595
3,2,3,0.908999999999959
3,2,4,0.9149999999999588
3,3,4,0.8979999999999609
4,0,1,0.806999999999973
4,0,2,0.8089999999999723
4,0,3,0.7809999999999744
4,0,4,0.7799999999999752
4,1,2,0.7919999999999735
4,1,3,0.7819999999999748
4,1,4,0.7809999999999745
4,2,3,0.797999999999973
4,2,4,0.8009999999999728
4,3,4,0.777999999999975
5,0,1,0.9039999999999595
5,0,2,0.9049999999999597
5,0,3,0.9039999999999603
5,0,4,0.9179999999999575
5,1,2,0.90199999999996
5,1,3,0.9039999999999605
5,1,4,0.9179999999999575
5,2,3,0.8869999999999616
5,2,4,0.8949999999999597
5,3,4,0.9079999999999591
6,0,1,0.9529999999999542
6,0,2,0.9379999999999556
6,0,3,0.9469999999999548
6,0,4,0.9399999999999554
6,1,2,0.9469999999999538
6,1,3,0.9379999999999546
6,1,4,0.9349999999999546
6,2,3,0.9429999999999544
6,2,4,0.9409999999999544
6,3,4,0.9289999999999555
7,0,1,0.9139999999999584
7,0,2,0.9119999999999593
7,0,3,0.9159999999999595
7,0,4,0.9139999999999582
7,1,2,0.9059999999999595
7,1,3,0.9069999999999598
7,1,4,0.9129999999999588
7,2,3,0.9209999999999595
7,2,4,0.9099999999999588
7,3,4,0.9209999999999583
8,0,1,0.9129999999999573
8,0,2,0.8959999999999603
8,0,3,0.9059999999999584
8,0,4,0.9069999999999588
8,1,2,0.895999999999961
8,1,3,0.902999999999959
8,1,4,0.9179999999999584
8,2,3,0.9019999999999601
8,2,4,0.8999999999999603
8,3,4,0.8959999999999599
9,0,1,0.9449999999999531
9,0,2,0.9629999999999515
9,0,3,0.9499999999999527
9,0,4,0.945999999999953
9,1,2,0.9409999999999534
9,1,3,0.9379999999999544
9,1,4,0.9459999999999528
9,2,3,0.9489999999999532
9,2,4,0.943999999999953
9,3,4,0.9519999999999524
