n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.9109999999999601
0,0,2,0.9149999999999583
0,0,3,0.9169999999999595
0,0,4,0.9209999999999577
0,1,2,0.914999999999958
0,1,3,0.9299999999999582
0,1,4,0.9129999999999585
0,2,3,0.9219999999999574
0,2,4,0.9179999999999572
0,3,4,0.9109999999999587
1,0,1,0.7819999999999727
1,0,2,0.7969999999999712
1,0,3,0.7939999999999726
1,0,4,0.7739999999999736
1,1,2,0.8009999999999708
1,1,3,0.7719999999999743
1,1,4,0.7819999999999726
1,2,3,0.7799999999999743
1,2,4,0.796999999999972
1,3,4,0.7869999999999732
2,0,1,0.8559999999999662
2,0,2,0.8769999999999638
2,0,3,0.8729999999999644
2,0,4,0.8709999999999639
2,1,2,0.854999999999966
2,1,3,0.8679999999999648
2,1,4,0.8779999999999637
2,2,3,0.8549999999999656
2,2,4,0.8619999999999649
2,3,4,0.8719999999999632
3,0,1,0.8819999999999617
3,0,2,0.8799999999999626
3,0,3,0.8759999999999627
3,0,4,0.8829999999999624
3,1,2,0.9089999999999594
3,1,3,0.8819999999999618
3,1,4,0.8969999999999614
3,2,3,0.8959999999999612
3,2,4,0.9019999999999606
3,3,4,0.8859999999999622
4,0,1,0.7459999999999778
4,0,2,0.7719999999999755
4,0,3,0.7679999999999764
4,0,4,0.7759999999999743
4,1,2,0.7659999999999768
4,1,3,0.7999999999999748
4,1,4,0.7839999999999744
4,2,3,0.7779999999999753
4,2,4,0.7869999999999747
4,3,4,0.7929999999999737
5,0,1,0.9039999999999601
5,0,2,0.9019999999999607
5,0,3,0.8999999999999602
5,0,4,0.9009999999999595
5,1,2,0.9099999999999603
5,1,3,0.9089999999999602
5,1,4,0.9059999999999598
5,2,3,0.9169999999999596
5,2,4,0.9069999999999598
5,3,4,0.8979999999999604
6,0,1,0.9189999999999566
6,0,2,0.9349999999999549
6,0,3,0.9259999999999566
6,0,4,0.9279999999999555
6,1,2,0.9369999999999545
6,1,3,0.915999999999958
6,1,4,0.9199999999999564
6,2,3,0.9349999999999556
6,2,4,0.9279999999999554
6,3,4,0.9379999999999553
7,0,1,0.90799999999996
7,0,2,0.8959999999999622
7,0,3,0.90299999999996
7,0,4,0.9029999999999604
7,1,2,0.9219999999999597
7,1,3,0.9039999999999596
7,1,4,0.8989999999999603
7,2,3,0.9109999999999616
7,2,4,0.9059999999999612
7,3,4,0.9009999999999604
8,0,1,0.9049999999999594
8,0,2,0.9059999999999588
8,0,3,0.9059999999999597
8,0,4,0.9049999999999596
8,1,2,0.8819999999999625
8,1,3,0.8959999999999617
8,1,4,0.9079999999999612
8,2,3,0.8889999999999622
8,2,4,0.893999999999961
8,3,4,0.8849999999999631
9,0,1,0.9449999999999532
9,0,2,0.9199999999999562
9,0,3,0.9339999999999549
9,0,4,0.9459999999999538
9,1,2,0.9499999999999525
9,1,3,0.9519999999999527
9,1,4,0.9369999999999539
9,2,3,0.9389999999999541
9,2,4,0.940999999999954
9,3,4,0.9469999999999535
