n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.1923999999999948
0,0,2,0.1959999999999949
0,0,3,0.19309999999999497
0,0,4,0.1954499999999945
0,1,2,0.1922499999999949
0,1,3,0.1947499999999949
0,1,4,0.19364999999999472
0,2,3,0.19544999999999485
0,2,4,0.19449999999999498
0,3,4,0.19204999999999484
1,0,1,0.19184999999999264
1,0,2,0.18629999999999314
1,0,3,0.18329999999999308
1,0,4,0.1888499999999929
1,1,2,0.19569999999999224
1,1,3,0.19274999999999248
1,1,4,0.1936499999999927
1,2,3,0.19029999999999253
1,2,4,0.18979999999999275
1,3,4,0.19419999999999257
2,0,1,0.20194999999999247
2,0,2,0.21054999999999233
2,0,3,0.2023999999999927
2,0,4,0.20129999999999323
2,1,2,0.2054999999999925
2,1,3,0.2086499999999926
2,1,4,0.1991499999999926
2,2,3,0.20849999999999258
2,2,4,0.20184999999999306
2,3,4,0.20689999999999245
3,0,1,0.19299999999999443
3,0,2,0.1900499999999949
3,0,3,0.1907999999999949
3,0,4,0.1974999999999941
3,1,2,0.1948499999999948
3,1,3,0.19289999999999494
3,1,4,0.20224999999999427
3,2,3,0.18944999999999482
3,2,4,0.20229999999999412
3,3,4,0.1939499999999946
4,0,1,0.21504999999999275
4,0,2,0.2139499999999926
4,0,3,0.2125499999999924
4,0,4,0.21419999999999204
4,1,2,0.2135499999999926
4,1,3,0.21909999999999305
4,1,4,0.2100999999999925
4,2,3,0.21194999999999284
4,2,4,0.2202499999999922
4,3,4,0.2137999999999927
5,0,1,0.18754999999999475
5,0,2,0.18964999999999482
5,0,3,0.19589999999999513
5,0,4,0.19354999999999492
5,1,2,0.18554999999999436
5,1,3,0.1954499999999951
5,1,4,0.19109999999999477
5,2,3,0.19214999999999513
5,2,4,0.1908499999999949
5,3,4,0.19039999999999502
6,0,1,0.2162999999999917
6,0,2,0.21469999999999131
6,0,3,0.208599999999992
6,0,4,0.21299999999999114
6,1,2,0.20924999999999155
6,1,3,0.21744999999999162
6,1,4,0.21364999999999146
6,2,3,0.2129999999999917
6,2,4,0.2155499999999913
6,3,4,0.21704999999999117
7,0,1,0.1996999999999935
7,0,2,0.20174999999999366
7,0,3,0.19484999999999364
7,0,4,0.1961499999999936
