n-th challenge,m-th challenge,dist
0,1,0.5951999999999988
0,2,0.6485999999999987
0,3,0.5725999999999993
0,4,0.9013999999999943
0,5,0.5113999999999991
0,6,0.8901999999999953
0,7,0.8055999999999963
0,8,0.5637999999999994
0,9,0.5959999999999985
1,2,0.513399999999999
1,3,0.5377999999999995
1,4,0.7801999999999965
1,5,0.5333999999999987
1,6,0.7783999999999964
1,7,0.7253999999999969
1,8,0.5164000000000003
1,9,0.5911999999999992
2,3,0.5659999999999987
2,4,0.6723999999999957
2,5,0.5995999999999987
2,6,0.6639999999999963
2,7,0.688999999999996
2,8,0.5217999999999999
2,9,0.5651999999999995
3,4,0.841399999999996
3,5,0.5067999999999987
3,6,0.8289999999999956
3,7,0.7603999999999965
3,8,0.5040000000000002
3,9,0.48000000000000015
4,5,0.7433999999999956
4,6,0.5111999999999978
4,7,0.6169999999999946
4,8,0.8721999999999958
4,9,0.8841999999999957
5,6,0.7357999999999951
5,7,0.6319999999999967
5,8,0.5233999999999991
5,9,0.5461999999999987
6,7,0.627399999999995
6,8,0.8741999999999971
6,9,0.8839999999999955
7,8,0.7351999999999973
7,9,0.7085999999999961
8,9,0.4712000000000009
