n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.04984999999999993
0,0,2,0.05535
0,0,3,0.04684999999999993
0,0,4,0.04989999999999992
0,1,2,0.05109999999999997
0,1,3,0.04874999999999995
0,1,4,0.047249999999999945
0,2,3,0.047149999999999935
0,2,4,0.04485000000000001
0,3,4,0.05129999999999996
1,0,1,0.048749999999999974
1,0,2,0.04885000000000001
1,0,3,0.050449999999999995
1,0,4,0.04845000000000001
1,1,2,0.049099999999999984
1,1,3,0.04694999999999998
1,1,4,0.05345
1,2,3,0.046699999999999985
1,2,4,0.050549999999999935
1,3,4,0.05069999999999995
2,0,1,0.053749999999999944
2,0,2,0.050200000000000015
2,0,3,0.0515
2,0,4,0.049450000000000036
2,1,2,0.04185000000000002
2,1,3,0.051000000000000024
2,1,4,0.04804999999999998
2,2,3,0.04530000000000002
2,2,4,0.04415000000000001
2,3,4,0.04850000000000001
3,0,1,0.05439999999999996
3,0,2,0.05069999999999998
3,0,3,0.05045000000000001
3,0,4,0.04834999999999999
3,1,2,0.0507
3,1,3,0.052549999999999944
3,1,4,0.04909999999999998
3,2,3,0.04944999999999996
3,2,4,0.050349999999999964
3,3,4,0.04830000000000002
4,0,1,0.05660000000000003
4,0,2,0.051750000000000004
4,0,3,0.057450000000000036
4,0,4,0.05244999999999998
4,1,2,0.055500000000000056
4,1,3,0.055249999999999994
4,1,4,0.058750000000000045
4,2,3,0.05465000000000002
4,2,4,0.05784999999999997
4,3,4,0.05495000000000004
5,0,1,0.048799999999999975
5,0,2,0.045099999999999946
5,0,3,0.044049999999999985
5,0,4,0.04145000000000001
5,1,2,0.050449999999999946
5,1,3,0.04949999999999997
5,1,4,0.0496499999999999
5,2,3,0.05074999999999995
5,2,4,0.04460000000000001
5,3,4,0.04439999999999997
6,0,1,0.051050000000000054
6,0,2,0.052950000000000025
6,0,3,0.045899999999999996
6,0,4,0.04730000000000001
6,1,2,0.05445
6,1,3,0.05045000000000002
6,1,4,0.057800000000000004
6,2,3,0.052149999999999995
6,2,4,0.04800000000000002
6,3,4,0.0522
7,0,1,0.0533
7,0,2,0.05065
7,0,3,0.054799999999999995
7,0,4,0.04879999999999998
7,1,2,0.052599999999999945
7,1,3,0.057649999999999965
7,1,4,0.05225
7,2,3,0.05289999999999996
7,2,4,0.05664999999999995
7,3,4,0.05599999999999999
8,0,1,0.05375000000000001
8,0,2,0.05389999999999999
8,0,3,0.05335000000000003
8,0,4,0.05139999999999999
8,1,2,0.04984999999999999
8,1,3,0.04940000000000003
8,1,4,0.044700000000000004
8,2,3,0.05044999999999998
8,2,4,0.04955000000000001
8,3,4,0.05259999999999999
9,0,1,0.04915000000000003
9,0,2,0.05150000000000005
9,0,3,0.0493
9,0,4,0.05005000000000005
9,1,2,0.050600000000000006
9,1,3,0.05150000000000004
9,1,4,0.045450000000000046
9,2,3,0.04780000000000003
9,2,4,0.04939999999999999
9,3,4,0.04920000000000003
