n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.059299999999999985
0,0,2,0.05900000000000001
0,0,3,0.05915000000000003
0,0,4,0.058350000000000006
0,1,2,0.06060000000000004
0,1,3,0.06279999999999998
0,1,4,0.061300000000000014
0,2,3,0.06305000000000001
0,2,4,0.0625
0,3,4,0.06145000000000002
1,0,1,0.06505000000000004
1,0,2,0.05865000000000001
1,0,3,0.06095
1,0,4,0.057750000000000024
1,1,2,0.06300000000000001
1,1,3,0.06009999999999999
1,1,4,0.055749999999999994
1,2,3,0.06415000000000003
1,2,4,0.057100000000000053
1,3,4,0.06344999999999996
2,0,1,0.05134999999999999
2,0,2,0.05459999999999999
2,0,3,0.055150000000000025
2,0,4,0.053900000000000024
2,1,2,0.04895000000000002
2,1,3,0.05360000000000001
2,1,4,0.04785000000000003
2,2,3,0.053200000000000004
2,2,4,0.05309999999999999
2,3,4,0.05394999999999999
3,0,1,0.052500000000000005
3,0,2,0.058
3,0,3,0.05785000000000004
3,0,4,0.05330000000000003
3,1,2,0.06310000000000002
3,1,3,0.05930000000000004
3,1,4,0.05630000000000001
3,2,3,0.05725000000000002
3,2,4,0.05720000000000001
3,3,4,0.057050000000000003
4,0,1,0.05755000000000003
4,0,2,0.05904999999999999
4,0,3,0.06640000000000004
4,0,4,0.0618
4,1,2,0.053700000000000025
4,1,3,0.052900000000000016
4,1,4,0.05859999999999999
4,2,3,0.053000000000000005
4,2,4,0.0588
4,3,4,0.060099999999999966
5,0,1,0.05150000000000002
5,0,2,0.056149999999999964
5,0,3,0.05745000000000002
5,0,4,0.05674999999999999
5,1,2,0.05780000000000002
5,1,3,0.05169999999999998
5,1,4,0.053200000000000025
5,2,3,0.05405000000000004
5,2,4,0.051750000000000004
5,3,4,0.05435000000000001
6,0,1,0.05430000000000002
6,0,2,0.05640000000000001
6,0,3,0.057749999999999996
6,0,4,0.05755000000000002
6,1,2,0.05760000000000001
6,1,3,0.057150000000000006
6,1,4,0.054150000000000004
6,2,3,0.057400000000000055
6,2,4,0.05580000000000001
6,3,4,0.06134999999999998
7,0,1,0.059150000000000015
7,0,2,0.06004999999999999
7,0,3,0.05775000000000001
7,0,4,0.06005
7,1,2,0.05629999999999999
7,1,3,0.057649999999999944
7,1,4,0.05515000000000002
7,2,3,0.05775
7,2,4,0.05505000000000006
7,3,4,0.05765000000000001
8,0,1,0.06159999999999999
8,0,2,0.06429999999999998
8,0,3,0.060899999999999975
8,0,4,0.06475000000000003
8,1,2,0.06275
8,1,3,0.06365000000000005
8,1,4,0.06905000000000003
8,2,3,0.05695000000000001
8,2,4,0.06100000000000004
8,3,4,0.05870000000000001
9,0,1,0.054600000000000024
9,0,2,0.06445000000000001
9,0,3,0.06224999999999998
9,0,4,0.054700000000000006
9,1,2,0.06279999999999998
9,1,3,0.06099999999999998
9,1,4,0.05299999999999998
9,2,3,0.056649999999999985
9,2,4,0.06025000000000004
9,3,4,0.055349999999999996
