n-th challenge,m-th challenge,dist
0,1,0.8652999999999962
0,2,0.7866999999999946
0,3,0.6161999999999961
0,4,0.7555999999999943
0,5,0.8490999999999942
0,6,0.5421999999999964
0,7,0.9431999999999932
0,8,0.8185999999999943
0,9,0.8421999999999958
1,2,0.8595999999999951
1,3,0.7904999999999973
1,4,0.8435999999999962
1,5,0.8931999999999953
1,6,0.8328999999999964
1,7,0.9654999999999941
1,8,0.787999999999995
1,9,0.7909999999999967
2,3,0.8183999999999947
2,4,0.802499999999995
2,5,0.8813999999999951
2,6,0.8517999999999922
2,7,0.9859999999999938
2,8,0.4770999999999969
2,9,0.8586999999999947
3,4,0.5968999999999961
3,5,0.8913999999999943
3,6,0.5774999999999973
3,7,0.9355999999999928
3,8,0.7958999999999945
3,9,0.7174999999999969
4,5,0.8127999999999943
4,6,0.6943999999999955
4,7,0.9553999999999923
4,8,0.8045999999999944
4,9,0.793899999999997
5,6,0.7864999999999949
5,7,0.8071999999999951
5,8,0.8636999999999935
5,9,0.7686999999999954
6,7,0.9067999999999932
6,8,0.8527999999999941
6,9,0.7858999999999966
7,8,0.942899999999993
7,9,0.851099999999995
8,9,0.7467999999999964
