n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.1714999999999997
0,0,2,0.16939999999999963
0,0,3,0.17069999999999952
0,0,4,0.16569999999999946
0,1,2,0.18549999999999975
0,1,3,0.1609999999999997
0,1,4,0.1814999999999994
0,2,3,0.1730999999999998
0,2,4,0.17189999999999925
0,3,4,0.16839999999999944
1,0,1,0.15749999999999942
1,0,2,0.15299999999999972
1,0,3,0.15019999999999958
1,0,4,0.14599999999999944
1,1,2,0.1496999999999997
1,1,3,0.15299999999999964
1,1,4,0.1441999999999994
1,2,3,0.14879999999999954
1,2,4,0.1540999999999996
1,3,4,0.14499999999999996
2,0,1,0.15609999999999954
2,0,2,0.14659999999999987
2,0,3,0.15589999999999968
2,0,4,0.14629999999999987
2,1,2,0.16229999999999964
2,1,3,0.16340000000000002
2,1,4,0.15879999999999958
2,2,3,0.1596
2,2,4,0.15599999999999975
2,3,4,0.15899999999999986
3,0,1,0.13359999999999927
3,0,2,0.14579999999999893
3,0,3,0.13219999999999932
3,0,4,0.13779999999999917
3,1,2,0.145799999999999
3,1,3,0.13299999999999923
3,1,4,0.13369999999999913
3,2,3,0.1382999999999992
3,2,4,0.151699999999999
3,3,4,0.13859999999999933
4,0,1,0.14839999999999948
4,0,2,0.13469999999999974
4,0,3,0.14649999999999958
4,0,4,0.14469999999999936
4,1,2,0.15479999999999947
4,1,3,0.13879999999999962
4,1,4,0.14699999999999952
4,2,3,0.1532999999999996
4,2,4,0.1366999999999997
4,3,4,0.1516999999999993
5,0,1,0.15159999999999924
5,0,2,0.1538999999999992
5,0,3,0.15329999999999921
5,0,4,0.15339999999999931
5,1,2,0.15589999999999918
5,1,3,0.16459999999999927
5,1,4,0.1611999999999991
5,2,3,0.15179999999999907
5,2,4,0.1553999999999993
5,3,4,0.15689999999999943
6,0,1,0.13969999999999932
6,0,2,0.14329999999999926
6,0,3,0.1390999999999992
6,0,4,0.13049999999999945
6,1,2,0.1375999999999992
6,1,3,0.13239999999999938
6,1,4,0.1298999999999996
6,2,3,0.14089999999999916
6,2,4,0.14049999999999924
6,3,4,0.13829999999999934
7,0,1,0.16559999999999941
7,0,2,0.16799999999999957
7,0,3,0.1603999999999994
7,0,4,0.15889999999999913
7,1,2,0.16269999999999954
7,1,3,0.16239999999999927
7,1,4,0.1572999999999995
7,2,3,0.17249999999999951
7,2,4,0.16179999999999936
7,3,4,0.16829999999999937
8,0,1,0.15309999999999924
8,0,2,0.14529999999999943
8,0,3,0.1464999999999991
8,0,4,0.14399999999999916
8,1,2,0.1509999999999993
8,1,3,0.14979999999999924
8,1,4,0.14669999999999936
8,2,3,0.15089999999999926
8,2,4,0.13929999999999929
8,3,4,0.1449999999999992
9,0,1,0.14269999999999922
9,0,2,0.14519999999999922
9,0,3,0.14179999999999954
9,0,4,0.1439999999999996
9,1,2,0.15249999999999928
9,1,3,0.13789999999999933
9,1,4,0.15349999999999944
9,2,3,0.14259999999999945
9,2,4,0.1561999999999993
9,3,4,0.14309999999999928
