n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.15109999999999926
0,0,2,0.14519999999999947
0,0,3,0.14489999999999945
0,0,4,0.14209999999999948
0,1,2,0.14909999999999957
0,1,3,0.15609999999999946
0,1,4,0.1506999999999991
0,2,3,0.14149999999999938
0,2,4,0.14719999999999933
0,3,4,0.1485999999999994
1,0,1,0.15129999999999968
1,0,2,0.15829999999999964
1,0,3,0.16019999999999954
1,0,4,0.16429999999999936
1,1,2,0.1505999999999994
1,1,3,0.1480999999999994
1,1,4,0.15089999999999923
1,2,3,0.14529999999999935
1,2,4,0.14329999999999946
1,3,4,0.1479999999999994
2,0,1,0.1415999999999996
2,0,2,0.14459999999999948
2,0,3,0.1471999999999992
2,0,4,0.1488999999999995
2,1,2,0.13449999999999965
2,1,3,0.14219999999999966
2,1,4,0.14319999999999966
2,2,3,0.1472999999999994
2,2,4,0.15159999999999935
2,3,4,0.14549999999999952
3,0,1,0.16299999999999945
3,0,2,0.15389999999999937
3,0,3,0.15829999999999939
3,0,4,0.16789999999999963
3,1,2,0.16449999999999926
3,1,3,0.16549999999999945
3,1,4,0.16029999999999947
3,2,3,0.1555999999999994
3,2,4,0.1605999999999997
3,3,4,0.15989999999999954
4,0,1,0.1574999999999993
4,0,2,0.1418999999999996
4,0,3,0.15849999999999942
4,0,4,0.14959999999999918
4,1,2,0.1581999999999999
4,1,3,0.1501999999999993
4,1,4,0.15479999999999958
4,2,3,0.16289999999999924
4,2,4,0.14469999999999944
4,3,4,0.15749999999999942
5,0,1,0.15999999999999917
5,0,2,0.1600999999999992
5,0,3,0.14829999999999952
5,0,4,0.16009999999999913
5,1,2,0.1689999999999991
5,1,3,0.17139999999999916
5,1,4,0.1536999999999993
5,2,3,0.16409999999999936
5,2,4,0.1638999999999992
5,3,4,0.16489999999999908
6,0,1,0.16249999999999942
6,0,2,0.15929999999999958
6,0,3,0.1609999999999996
6,0,4,0.15619999999999937
6,1,2,0.16369999999999948
6,1,3,0.15959999999999958
6,1,4,0.1610999999999994
6,2,3,0.16499999999999937
6,2,4,0.16309999999999933
6,3,4,0.16499999999999973
7,0,1,0.14219999999999958
7,0,2,0.14409999999999923
7,0,3,0.1370999999999995
7,0,4,0.13949999999999937
7,1,2,0.1435999999999996
7,1,3,0.15139999999999953
7,1,4,0.13509999999999955
7,2,3,0.15179999999999952
7,2,4,0.15019999999999956
7,3,4,0.14709999999999934
8,0,1,0.15219999999999945
8,0,2,0.15189999999999937
8,0,3,0.16569999999999926
8,0,4,0.14599999999999966
8,1,2,0.1474999999999995
8,1,3,0.15369999999999936
8,1,4,0.14749999999999935
8,2,3,0.1465999999999997
8,2,4,0.14889999999999956
8,3,4,0.15559999999999946
9,0,1,0.14739999999999928
9,0,2,0.15289999999999923
9,0,3,0.15209999999999954
9,0,4,0.15919999999999934
9,1,2,0.14479999999999937
9,1,3,0.1561999999999994
9,1,4,0.15389999999999937
9,2,3,0.15039999999999928
9,2,4,0.14159999999999934
9,3,4,0.1412999999999994
