n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.12719999999999976
0,0,2,0.1265999999999999
0,0,3,0.13589999999999983
0,0,4,0.12940000000000004
0,1,2,0.1415999999999999
0,1,3,0.12349999999999997
0,1,4,0.12739999999999996
0,2,3,0.1389999999999999
0,2,4,0.13809999999999995
0,3,4,0.13319999999999985
1,0,1,0.15259999999999985
1,0,2,0.15139999999999984
1,0,3,0.1504999999999999
1,0,4,0.1431999999999997
1,1,2,0.15159999999999973
1,1,3,0.15279999999999982
1,1,4,0.1503999999999998
1,2,3,0.15679999999999975
1,2,4,0.14429999999999993
1,3,4,0.15379999999999963
2,0,1,0.15559999999999943
2,0,2,0.15239999999999948
2,0,3,0.15369999999999964
2,0,4,0.15029999999999974
2,1,2,0.15859999999999944
2,1,3,0.15469999999999975
2,1,4,0.1515999999999997
2,2,3,0.15989999999999963
2,2,4,0.1500999999999996
2,3,4,0.1563999999999994
3,0,1,0.14999999999999997
3,0,2,0.14459999999999992
3,0,3,0.1511
3,0,4,0.1518999999999999
3,1,2,0.15039999999999978
3,1,3,0.14329999999999996
3,1,4,0.14629999999999993
3,2,3,0.1491999999999999
3,2,4,0.15199999999999983
3,3,4,0.14719999999999986
4,0,1,0.12229999999999926
4,0,2,0.13269999999999904
4,0,3,0.12719999999999904
4,0,4,0.14119999999999885
4,1,2,0.12929999999999905
4,1,3,0.12879999999999908
4,1,4,0.14109999999999875
4,2,3,0.1291999999999991
4,2,4,0.13899999999999882
4,3,4,0.13379999999999895
5,0,1,0.15889999999999974
5,0,2,0.16089999999999982
5,0,3,0.15509999999999968
5,0,4,0.1632999999999996
5,1,2,0.16039999999999996
5,1,3,0.16249999999999976
5,1,4,0.16319999999999976
5,2,3,0.16149999999999987
5,2,4,0.1698999999999999
5,3,4,0.17239999999999966
6,0,1,0.13729999999999914
6,0,2,0.1386999999999988
6,0,3,0.14529999999999882
6,0,4,0.1423999999999988
6,1,2,0.1284999999999991
6,1,3,0.12969999999999915
6,1,4,0.1436999999999987
6,2,3,0.13279999999999897
6,2,4,0.1386999999999988
6,3,4,0.13239999999999885
7,0,1,0.1655999999999988
7,0,2,0.15839999999999899
7,0,3,0.164299999999999
7,0,4,0.14989999999999898
7,1,2,0.15699999999999892
7,1,3,0.1621999999999992
7,1,4,0.14339999999999922
7,2,3,0.14499999999999924
7,2,4,0.14759999999999898
7,3,4,0.14829999999999885
8,0,1,0.14389999999999997
8,0,2,0.15229999999999985
8,0,3,0.14649999999999996
8,0,4,0.14950000000000016
8,1,2,0.1458999999999999
8,1,3,0.1492000000000001
8,1,4,0.1564999999999999
8,2,3,0.15070000000000014
8,2,4,0.1469000000000002
8,3,4,0.1401000000000001
9,0,1,0.14290000000000008
9,0,2,0.1371000000000001
9,0,3,0.1412000000000001
9,0,4,0.13779999999999995
9,1,2,0.13619999999999985
9,1,3,0.14809999999999998
9,1,4,0.13739999999999994
9,2,3,0.14069999999999994
9,2,4,0.13989999999999997
9,3,4,0.1463
