n-th challenge,m-th challenge,dist
0,1,0.807299999999996
0,2,0.6869999999999945
0,3,0.6825999999999958
0,4,0.6756999999999957
0,5,0.8100999999999936
0,6,0.7547999999999943
0,7,0.6987999999999945
0,8,0.7650999999999943
0,9,0.5948999999999955
1,2,0.8259999999999966
1,3,0.5909999999999986
1,4,0.7390999999999969
1,5,0.7719999999999969
1,6,0.7491999999999981
1,7,0.7401999999999969
1,8,0.8043999999999973
1,9,0.7748999999999973
2,3,0.7019999999999968
2,4,0.820999999999994
2,5,0.7919999999999942
2,6,0.6581999999999959
2,7,0.7733999999999948
2,8,0.6764999999999943
2,9,0.6476999999999943
3,4,0.6305999999999972
3,5,0.7699999999999974
3,6,0.6927999999999983
3,7,0.5513999999999976
3,8,0.6554999999999972
3,9,0.6140999999999964
4,5,0.7669999999999949
4,6,0.7594999999999955
4,7,0.6616999999999963
4,8,0.7525999999999952
4,9,0.537399999999996
5,6,0.7817999999999956
5,7,0.711799999999996
5,8,0.7123999999999948
5,9,0.7495999999999956
6,7,0.6962999999999961
6,8,0.6296999999999955
6,9,0.6811999999999957
7,8,0.5929999999999965
7,9,0.6283999999999959
8,9,0.6147999999999954
