n-th challenge,m-th challenge,dist
0,1,0.5175999999999848
0,2,0.6360999999999976
0,3,0.6281499999999973
0,4,0.6321000000000021
0,5,0.6247999999999972
0,6,0.6211499999999945
0,7,0.6457999999999979
0,8,0.6854999999999956
0,9,0.5909999999999909
0,10,0.5322499999999868
0,11,0.6476499999999987
0,12,0.5387499999999842
0,13,0.6914500000000022
0,14,0.6451999999999956
0,15,0.4980499999999887
0,16,0.6617500000000057
0,17,0.6684500000000011
0,18,0.6585499999999942
0,19,0.6061499999999959
1,2,0.5323999999999871
1,3,0.5708499999999943
1,4,0.6629000000000053
1,5,0.7011499999999943
1,6,0.6080499999999975
1,7,0.6229000000000031
1,8,0.639199999999996
1,9,0.6001500000000008
1,10,0.5867499999999992
1,11,0.5551499999999907
1,12,0.585899999999998
1,13,0.6295000000000106
1,14,0.5672499999999916
1,15,0.6272499999999911
1,16,0.685500000000014
1,17,0.6599000000000166
1,18,0.6819499999999996
1,19,0.5765999999999968
2,3,0.6909000000000118
2,4,0.7286500000000077
2,5,0.7038499999999984
2,6,0.6444500000000052
2,7,0.6651500000000152
2,8,0.7318000000000114
2,9,0.596100000000007
2,10,0.6963000000000178
2,11,0.5824000000000079
2,12,0.5773500000000039
2,13,0.6082000000000113
2,14,0.6434499999999996
2,15,0.7360000000000004
2,16,0.6643500000000134
2,17,0.6928000000000252
2,18,0.7388500000000048
2,19,0.683400000000015
3,4,0.49454999999998517
3,5,0.6900999999999989
3,6,0.6029499999999989
3,7,0.5756500000000006
3,8,0.558049999999989
3,9,0.6242500000000062
3,10,0.5714499999999973
3,11,0.6076500000000044
3,12,0.6492500000000064
3,13,0.5987000000000012
3,14,0.5389999999999883
3,15,0.504049999999987
3,16,0.6154500000000034
3,17,0.6494500000000097
3,18,0.5215999999999883
3,19,0.5085499999999848
4,5,0.6601000000000015
4,6,0.7040000000000034
4,7,0.640750000000002
4,8,0.5943499999999954
4,9,0.6935000000000059
4,10,0.4998999999999863
4,11,0.700400000000011
4,12,0.7196000000000077
4,13,0.6367500000000038
4,14,0.6426000000000001
4,15,0.5577499999999926
4,16,0.5790000000000023
4,17,0.6651000000000055
4,18,0.5296999999999906
4,19,0.6084500000000043
5,6,0.6816999999999978
5,7,0.8010499999999997
5,8,0.718949999999998
5,9,0.714549999999997
5,10,0.6213499999999984
5,11,0.7363000000000046
5,12,0.7798000000000039
5,13,0.7116999999999984
5,14,0.6645999999999994
5,15,0.656599999999996
5,16,0.7281000000000019
5,17,0.7320500000000023
5,18,0.781599999999997
5,19,0.7111999999999992
6,7,0.5707999999999996
6,8,0.7208499999999998
6,9,0.4754999999999857
6,10,0.6106500000000034
6,11,0.6727000000000096
6,12,0.5531999999999981
6,13,0.6988000000000094
6,14,0.622749999999997
6,15,0.6841499999999948
6,16,0.7089000000000101
6,17,0.7253000000000095
6,18,0.7261500000000011
6,19,0.5913000000000013
7,8,0.6920000000000008
7,9,0.5810500000000026
7,10,0.6078000000000018
7,11,0.6443500000000176
7,12,0.5510000000000003
7,13,0.649350000000012
7,14,0.7048499999999982
7,15,0.7213999999999978
7,16,0.6542500000000083
7,17,0.5981500000000033
7,18,0.6270499999999908
7,19,0.5854500000000026
8,9,0.6761999999999985
8,10,0.6247499999999976
8,11,0.6004499999999909
8,12,0.7343500000000106
8,13,0.5162499999999879
8,14,0.6284999999999972
8,15,0.6021499999999909
8,16,0.6105999999999984
8,17,0.6207999999999958
8,18,0.5546499999999922
8,19,0.696450000000007
9,10,0.562650000000003
9,11,0.5456499999999959
9,12,0.46609999999998303
9,13,0.6259500000000149
9,14,0.6079999999999987
9,15,0.6920999999999983
9,16,0.6674000000000134
9,17,0.6648000000000214
9,18,0.6604500000000012
9,19,0.5513000000000018
10,11,0.5866500000000042
10,12,0.6090000000000043
10,13,0.6352000000000132
10,14,0.5902999999999966
10,15,0.6283499999999902
10,16,0.625650000000009
10,17,0.5974500000000035
10,18,0.6265499999999967
10,19,0.5395999999999975
11,12,0.6486500000000266
11,13,0.48784999999998574
11,14,0.5544499999999932
11,15,0.7123000000000019
11,16,0.6266000000000106
11,17,0.6019500000000121
11,18,0.6153999999999972
11,19,0.6640500000000163
12,13,0.6830000000000223
12,14,0.6864499999999986
12,15,0.7107499999999981
12,16,0.7043000000000176
12,17,0.7010000000000326
12,18,0.7020999999999998
12,19,0.5190499999999911
13,14,0.6750000000000007
13,15,0.7172500000000013
13,16,0.5785000000000099
13,17,0.6170000000000132
13,18,0.6630000000000008
13,19,0.6937000000000164
14,15,0.581149999999989
14,16,0.6347000000000025
14,17,0.719250000000003
14,18,0.586699999999995
14,19,0.6485999999999996
15,16,0.6155499999999917
15,17,0.7279000000000019
15,18,0.508849999999989
15,19,0.6340999999999894
16,17,0.703300000000017
16,18,0.5673499999999964
16,19,0.6927000000000129
17,18,0.641699999999998
17,19,0.6760500000000135
18,19,0.6647999999999995
