n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.20319999999999974
0,0,2,0.18460000000000007
0,0,3,0.20059999999999992
0,0,4,0.19019999999999987
0,1,2,0.18740000000000015
0,1,3,0.18959999999999982
0,1,4,0.19799999999999984
0,2,3,0.18459999999999988
0,2,4,0.19000000000000006
0,3,4,0.1895999999999999
1,0,1,0.22440000000000015
1,0,2,0.22119999999999987
1,0,3,0.2184
1,0,4,0.21180000000000002
1,1,2,0.21260000000000012
1,1,3,0.2118000000000002
1,1,4,0.21000000000000005
1,2,3,0.20480000000000004
1,2,4,0.21140000000000023
1,3,4,0.20720000000000022
2,0,1,0.2135999999999996
2,0,2,0.21699999999999975
2,0,3,0.2073999999999996
2,0,4,0.2088
2,1,2,0.20279999999999998
2,1,3,0.20799999999999966
2,1,4,0.20779999999999996
2,2,3,0.21499999999999977
2,2,4,0.21499999999999955
2,3,4,0.21099999999999977
3,0,1,0.20959999999999995
3,0,2,0.2073999999999999
3,0,3,0.20919999999999986
3,0,4,0.21659999999999996
3,1,2,0.2137999999999998
3,1,3,0.21140000000000006
3,1,4,0.21679999999999988
3,2,3,0.2165999999999999
3,2,4,0.2207999999999999
3,3,4,0.2037999999999998
4,0,1,0.1669999999999987
4,0,2,0.17299999999999885
4,0,3,0.16479999999999875
4,0,4,0.16959999999999884
4,1,2,0.1753999999999991
4,1,3,0.17399999999999874
4,1,4,0.16159999999999894
4,2,3,0.1703999999999989
4,2,4,0.16619999999999904
4,3,4,0.15799999999999903
5,0,1,0.21899999999999986
5,0,2,0.21699999999999975
5,0,3,0.2227999999999997
5,0,4,0.21880000000000022
5,1,2,0.21439999999999987
5,1,3,0.2186000000000002
5,1,4,0.21979999999999972
5,2,3,0.23199999999999973
5,2,4,0.22639999999999982
5,3,4,0.23059999999999997
6,0,1,0.18299999999999866
6,0,2,0.18499999999999855
6,0,3,0.19879999999999837
6,0,4,0.19079999999999844
6,1,2,0.1819999999999985
6,1,3,0.18659999999999877
6,1,4,0.17959999999999893
6,2,3,0.17559999999999856
6,2,4,0.17839999999999878
6,3,4,0.18399999999999864
7,0,1,0.1987999999999989
7,0,2,0.20059999999999917
7,0,3,0.20159999999999872
7,0,4,0.18979999999999903
7,1,2,0.20339999999999833
7,1,3,0.20419999999999874
7,1,4,0.196799999999999
7,2,3,0.19539999999999894
7,2,4,0.2003999999999988
7,3,4,0.1955999999999989
8,0,1,0.21120000000000003
8,0,2,0.2174000000000001
8,0,3,0.20360000000000023
8,0,4,0.20659999999999995
8,1,2,0.20840000000000014
8,1,3,0.20720000000000022
8,1,4,0.21100000000000008
8,2,3,0.20660000000000034
8,2,4,0.20000000000000004
8,3,4,0.2118
9,0,1,0.19399999999999995
9,0,2,0.20979999999999996
9,0,3,0.2058
9,0,4,0.19560000000000002
9,1,2,0.20759999999999992
9,1,3,0.20400000000000004
9,1,4,0.2059999999999999
9,2,3,0.19640000000000002
9,2,4,0.20819999999999975
9,3,4,0.20459999999999987
