n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.21099999999999994
0,0,2,0.20519999999999985
0,0,3,0.21239999999999984
0,0,4,0.20999999999999977
0,1,2,0.2124000000000001
0,1,3,0.1883999999999998
0,1,4,0.20759999999999962
0,2,3,0.20939999999999995
0,2,4,0.2021999999999997
0,3,4,0.21159999999999998
1,0,1,0.2144000000000005
1,0,2,0.22120000000000023
1,0,3,0.22720000000000018
1,0,4,0.2362000000000004
1,1,2,0.21700000000000044
1,1,3,0.21720000000000012
1,1,4,0.2226000000000003
1,2,3,0.21680000000000016
1,2,4,0.2204000000000004
1,3,4,0.22280000000000003
2,0,1,0.23859999999999992
2,0,2,0.23719999999999994
2,0,3,0.24060000000000004
2,0,4,0.23139999999999983
2,1,2,0.23199999999999993
2,1,3,0.23380000000000015
2,1,4,0.2219999999999998
2,2,3,0.24479999999999974
2,2,4,0.2297999999999998
2,3,4,0.23839999999999978
3,0,1,0.2029999999999997
3,0,2,0.20480000000000012
3,0,3,0.19720000000000018
3,0,4,0.2066000000000003
3,1,2,0.20360000000000036
3,1,3,0.2109999999999999
3,1,4,0.20860000000000015
3,2,3,0.20800000000000055
3,2,4,0.21620000000000023
3,3,4,0.2090000000000001
4,0,1,0.18899999999999864
4,0,2,0.19379999999999828
4,0,3,0.17679999999999854
4,0,4,0.18839999999999807
4,1,2,0.1801999999999987
4,1,3,0.17959999999999882
4,1,4,0.17979999999999835
4,2,3,0.17539999999999836
4,2,4,0.18259999999999835
4,3,4,0.17559999999999829
5,0,1,0.23019999999999965
5,0,2,0.21859999999999954
5,0,3,0.20699999999999935
5,0,4,0.21419999999999956
5,1,2,0.23059999999999978
5,1,3,0.22879999999999995
5,1,4,0.23499999999999974
5,2,3,0.22859999999999986
5,2,4,0.21779999999999952
5,3,4,0.22559999999999966
6,0,1,0.19259999999999827
6,0,2,0.19139999999999815
6,0,3,0.1943999999999982
6,0,4,0.1751999999999983
6,1,2,0.19959999999999783
6,1,3,0.20159999999999823
6,1,4,0.1817999999999982
6,2,3,0.18759999999999824
6,2,4,0.19379999999999814
6,3,4,0.18679999999999858
7,0,1,0.21279999999999888
7,0,2,0.21299999999999913
7,0,3,0.21519999999999892
7,0,4,0.22539999999999857
7,1,2,0.20639999999999892
7,1,3,0.22299999999999895
7,1,4,0.22279999999999886
7,2,3,0.21599999999999872
7,2,4,0.22719999999999882
7,3,4,0.2157999999999988
8,0,1,0.22520000000000018
8,0,2,0.21339999999999992
8,0,3,0.20839999999999995
8,0,4,0.21299999999999997
8,1,2,0.22560000000000005
8,1,3,0.20500000000000015
8,1,4,0.21599999999999983
8,2,3,0.20200000000000007
8,2,4,0.22840000000000016
8,3,4,0.20420000000000008
9,0,1,0.20239999999999989
9,0,2,0.19700000000000004
9,0,3,0.21000000000000016
9,0,4,0.2090000000000001
9,1,2,0.2077999999999998
9,1,3,0.2101999999999999
9,1,4,0.2089999999999999
9,2,3,0.20419999999999988
9,2,4,0.21079999999999968
9,3,4,0.1965999999999998
