n-th challenge,m-th challenge,dist
0,1,0.4224499999999992
0,2,0.4609999999999993
0,3,0.367399999999999
0,4,0.7114999999999992
0,5,0.4736499999999992
0,6,0.7135499999999998
0,7,0.6439499999999992
0,8,0.4047999999999993
0,9,0.4590499999999996
1,2,0.38584999999999886
1,3,0.4150999999999992
1,4,0.5886999999999991
1,5,0.3950499999999991
1,6,0.5893499999999996
1,7,0.5744999999999989
1,8,0.3872499999999998
1,9,0.42079999999999923
2,3,0.4031999999999989
2,4,0.5225999999999977
2,5,0.4970999999999989
2,6,0.47669999999999757
2,7,0.5137499999999986
2,8,0.4341999999999993
2,9,0.44594999999999907
3,4,0.6605999999999989
3,5,0.5536999999999999
3,6,0.64875
3,7,0.6315999999999979
3,8,0.4218999999999991
3,9,0.4130999999999994
4,5,0.6012499999999991
4,6,0.3947999999999967
4,7,0.5514499999999987
4,8,0.6879499999999981
4,9,0.7097999999999989
5,6,0.630649999999999
5,7,0.4996499999999985
5,8,0.453549999999999
5,9,0.43934999999999874
6,7,0.563049999999999
6,8,0.6851499999999995
6,9,0.7001999999999992
7,8,0.557899999999999
7,9,0.5780499999999981
8,9,0.32164999999999955
