n-th challenge,m-th challenge,dist
0,1,0.7624500000000004
0,2,0.6911499999999998
0,3,0.6939500000000012
0,4,0.5902499999999975
0,5,0.6801499999999967
0,6,0.6426999999999999
0,7,0.7208999999999991
0,8,0.7299500000000003
0,9,0.7016500000000019
0,10,0.635799999999999
0,11,0.7725500000000013
0,12,0.7641499999999977
0,13,0.5700000000000001
0,14,0.7336500000000005
0,15,0.555149999999999
0,16,0.7589500000000041
0,17,0.6840499999999986
0,18,0.681800000000001
0,19,0.6702999999999982
1,2,0.7143000000000024
1,3,0.6026500000000012
1,4,0.7007999999999982
1,5,0.7494499999999992
1,6,0.6402000000000009
1,7,0.6921999999999991
1,8,0.8215500000000013
1,9,0.765700000000001
1,10,0.6782000000000001
1,11,0.6057999999999993
1,12,0.7813499999999984
1,13,0.8376500000000039
1,14,0.7186500000000016
1,15,0.7272000000000011
1,16,0.8067000000000031
1,17,0.7937000000000008
1,18,0.6565000000000007
1,19,0.6272499999999988
2,3,0.6392499999999995
2,4,0.6883499999999987
2,5,0.6740999999999984
2,6,0.6730000000000007
2,7,0.6110499999999994
2,8,0.7815999999999996
2,9,0.7294000000000009
2,10,0.602199999999999
2,11,0.6832500000000001
2,12,0.8047499999999985
2,13,0.7441500000000034
2,14,0.6037999999999994
2,15,0.6086499999999998
2,16,0.6538500000000004
2,17,0.7185499999999992
2,18,0.6498500000000006
2,19,0.6500999999999985
3,4,0.648649999999999
3,5,0.6523999999999976
3,6,0.5702000000000012
3,7,0.6038999999999984
3,8,0.7910500000000003
3,9,0.6551499999999988
3,10,0.5761500000000006
3,11,0.6207000000000011
3,12,0.7910499999999999
3,13,0.7595000000000038
3,14,0.577549999999999
3,15,0.6116500000000014
3,16,0.7546500000000027
3,17,0.7229500000000003
3,18,0.450049999999998
3,19,0.613399999999999
4,5,0.6027999999999978
4,6,0.6186999999999994
4,7,0.5917999999999992
4,8,0.6446499999999986
4,9,0.620299999999998
4,10,0.5999999999999992
4,11,0.7138999999999988
4,12,0.6773499999999978
4,13,0.6220999999999981
4,14,0.5616499999999977
4,15,0.5642999999999986
4,16,0.7905000000000013
4,17,0.5720999999999977
4,18,0.6924999999999981
4,19,0.5188499999999985
5,6,0.6672999999999994
5,7,0.6069999999999995
5,8,0.7190999999999992
5,9,0.6953999999999978
5,10,0.661299999999999
5,11,0.7567999999999979
5,12,0.6760499999999993
5,13,0.7716499999999986
5,14,0.6170999999999977
5,15,0.6765999999999982
5,16,0.8001999999999992
5,17,0.6886999999999981
5,18,0.6741499999999986
5,19,0.45109999999999895
6,7,0.6025499999999995
6,8,0.7160000000000012
6,9,0.6732000000000018
6,10,0.60785
6,11,0.666350000000002
6,12,0.7268499999999988
6,13,0.7253000000000022
6,14,0.6286500000000002
6,15,0.5443999999999999
6,16,0.8066000000000021
6,17,0.7022500000000006
6,18,0.640900000000001
6,19,0.6282499999999986
7,8,0.7120000000000003
7,9,0.6727499999999986
7,10,0.5409499999999984
7,11,0.5597999999999982
7,12,0.7329999999999999
7,13,0.8134
7,14,0.6235499999999979
7,15,0.6406999999999999
7,16,0.8454500000000003
7,17,0.6876999999999992
7,18,0.6322500000000004
7,19,0.5934999999999993
8,9,0.6234000000000016
8,10,0.8121499999999993
8,11,0.8796500000000009
8,12,0.7601999999999989
8,13,0.7111500000000062
8,14,0.71235
8,15,0.7662000000000027
8,16,0.858750000000005
8,17,0.6412500000000009
8,18,0.8557500000000002
8,19,0.7203999999999995
9,10,0.6968499999999982
9,11,0.7831500000000029
9,12,0.7704499999999991
9,13,0.6385000000000042
9,14,0.5373999999999973
9,15,0.6921500000000009
9,16,0.7851000000000049
9,17,0.6663499999999989
9,18,0.7156000000000019
9,19,0.667649999999998
10,11,0.603149999999999
10,12,0.7492499999999988
10,13,0.7730000000000001
10,14,0.625549999999999
10,15,0.6261999999999994
10,16,0.8079500000000008
10,17,0.7136499999999985
10,18,0.5766499999999997
10,19,0.6259999999999982
11,12,0.831049999999999
11,13,0.8405500000000049
11,14,0.704400000000001
11,15,0.6215000000000012
11,16,0.7928500000000056
11,17,0.8243499999999999
11,18,0.6475500000000006
11,19,0.6915499999999979
12,13,0.8861999999999989
12,14,0.801049999999999
12,15,0.8018
12,16,0.9415000000000004
12,17,0.7287499999999986
12,18,0.7932499999999992
12,19,0.6418499999999994
13,14,0.6780000000000026
13,15,0.6388000000000041
13,16,0.7113500000000074
13,17,0.6324499999999995
13,18,0.8337500000000031
13,19,0.7609999999999992
14,15,0.6499500000000002
14,16,0.7304000000000028
14,17,0.646549999999999
14,18,0.6520499999999999
14,19,0.5892499999999968
15,16,0.6905000000000038
15,17,0.6752500000000001
15,18,0.6433500000000016
15,19,0.6590499999999984
16,17,0.7468999999999999
16,18,0.8032500000000034
16,19,0.7949000000000013
17,18,0.8005499999999999
17,19,0.6652499999999977
18,19,0.6438999999999989
