n-th challenge,m-th challenge,dist
0,1,0.7821999999999784
0,2,0.7997999999999802
0,3,0.6940999999999764
0,4,0.6782999999999785
0,5,0.9004999999999748
0,6,0.7779999999999764
0,7,0.7501999999999797
0,8,0.8090999999999766
0,9,0.7735999999999751
1,2,0.8599999999999806
1,3,0.7232999999999782
1,4,0.6482999999999821
1,5,0.7974999999999801
1,6,0.798699999999975
1,7,0.7751999999999803
1,8,0.8401999999999757
1,9,0.6899999999999806
2,3,0.7538999999999798
2,4,0.8599999999999764
2,5,0.8235999999999827
2,6,0.7112999999999842
2,7,0.837099999999982
2,8,0.7356999999999844
2,9,0.7802999999999825
3,4,0.6880999999999748
3,5,0.7748999999999767
3,6,0.682699999999976
3,7,0.7451999999999763
3,8,0.7384999999999743
3,9,0.5722999999999833
4,5,0.7758999999999767
4,6,0.7255999999999755
4,7,0.7108999999999778
4,8,0.7876999999999751
4,9,0.7420999999999766
5,6,0.7769999999999784
5,7,0.7606999999999817
5,8,0.756399999999981
5,9,0.7664999999999794
6,7,0.7549999999999785
6,8,0.6809999999999787
6,9,0.7733999999999747
7,8,0.6995999999999822
7,9,0.787999999999976
8,9,0.774499999999975
