n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.1274000000000001
0,0,2,0.12140000000000019
0,0,3,0.12420000000000009
0,0,4,0.12160000000000008
0,1,2,0.1266000000000001
0,1,3,0.12920000000000006
0,1,4,0.1192000000000001
0,2,3,0.12200000000000016
0,2,4,0.10960000000000006
0,3,4,0.12420000000000014
1,0,1,0.12000000000000018
1,0,2,0.12180000000000009
1,0,3,0.12680000000000005
1,0,4,0.11560000000000024
1,1,2,0.11960000000000003
1,1,3,0.12100000000000014
1,1,4,0.12280000000000012
1,2,3,0.11840000000000009
1,2,4,0.11960000000000019
1,3,4,0.1092000000000001
2,0,1,0.11400000000000012
2,0,2,0.11700000000000008
2,0,3,0.11840000000000007
2,0,4,0.12020000000000017
2,1,2,0.11840000000000009
2,1,3,0.1214000000000001
2,1,4,0.11460000000000015
2,2,3,0.11040000000000007
2,2,4,0.11680000000000014
2,3,4,0.11900000000000018
3,0,1,0.11800000000000013
3,0,2,0.1258000000000001
3,0,3,0.12420000000000012
3,0,4,0.11600000000000006
3,1,2,0.12200000000000011
3,1,3,0.11880000000000014
3,1,4,0.11900000000000015
3,2,3,0.1268000000000001
3,2,4,0.11240000000000008
3,3,4,0.11400000000000014
4,0,1,0.11880000000000018
4,0,2,0.11980000000000014
4,0,3,0.12200000000000007
4,0,4,0.12420000000000013
4,1,2,0.11400000000000012
4,1,3,0.1234000000000001
4,1,4,0.11340000000000017
4,2,3,0.11940000000000014
4,2,4,0.11280000000000008
4,3,4,0.1280000000000002
5,0,1,0.11480000000000008
5,0,2,0.11760000000000008
5,0,3,0.11780000000000009
5,0,4,0.11820000000000017
5,1,2,0.12280000000000021
5,1,3,0.11739999999999995
5,1,4,0.11920000000000003
5,2,3,0.12100000000000016
5,2,4,0.12100000000000007
5,3,4,0.11840000000000014
6,0,1,0.12620000000000023
6,0,2,0.1280000000000001
6,0,3,0.12460000000000014
6,0,4,0.12420000000000005
6,1,2,0.1326000000000002
6,1,3,0.13740000000000008
6,1,4,0.1342000000000001
6,2,3,0.1368000000000001
6,2,4,0.1286000000000001
6,3,4,0.13099999999999995
7,0,1,0.12140000000000009
7,0,2,0.1082000000000001
7,0,3,0.11640000000000013
7,0,4,0.11820000000000018
7,1,2,0.11740000000000003
7,1,3,0.11820000000000021
7,1,4,0.1130000000000001
7,2,3,0.11740000000000016
7,2,4,0.1148000000000001
7,3,4,0.11660000000000006
8,0,1,0.1314000000000001
8,0,2,0.12100000000000019
8,0,3,0.10940000000000012
8,0,4,0.11860000000000012
8,1,2,0.12520000000000012
8,1,3,0.10840000000000007
8,1,4,0.11460000000000016
8,2,3,0.11560000000000017
8,2,4,0.11000000000000013
8,3,4,0.11080000000000012
9,0,1,0.1184000000000001
9,0,2,0.12080000000000017
9,0,3,0.11280000000000007
9,0,4,0.10620000000000014
9,1,2,0.11680000000000017
9,1,3,0.1182000000000001
9,1,4,0.10880000000000002
9,2,3,0.11660000000000015
9,2,4,0.11820000000000021
9,3,4,0.12020000000000014
