n-th challenge,m-th challenge,dist
0,1,0.8259999999999809
0,2,0.8314999999999839
0,3,0.9314999999999807
0,4,0.9185999999999838
0,5,0.8066999999999803
0,6,0.7836999999999773
0,7,0.8602999999999751
0,8,0.9217999999999837
0,9,0.8238999999999819
1,2,0.7848999999999807
1,3,0.7697999999999798
1,4,0.9041999999999778
1,5,0.7648999999999774
1,6,0.7858999999999737
1,7,0.760899999999977
1,8,0.897399999999978
1,9,0.8172999999999759
2,3,0.8829999999999818
2,4,0.9154999999999816
2,5,0.7954999999999839
2,6,0.8035999999999781
2,7,0.6820999999999843
2,8,0.7861999999999858
2,9,0.8558999999999808
3,4,0.8529999999999831
3,5,0.8809999999999767
3,6,0.815999999999976
3,7,0.8223999999999748
3,8,0.9246999999999816
3,9,0.86159999999998
4,5,0.9263999999999778
4,6,0.8563999999999758
4,7,0.842799999999975
4,8,0.9372999999999831
4,9,0.8942999999999797
5,6,0.7268999999999782
5,7,0.7958999999999765
5,8,0.8027999999999829
5,9,0.8289999999999765
6,7,0.7772999999999762
6,8,0.7859999999999798
6,9,0.7880999999999764
7,8,0.8679999999999783
7,9,0.8177999999999742
8,9,0.7739999999999844
