n-th challenge,m-th challenge,dist
0,1,0.8277999999999776
0,2,0.8391999999999813
0,3,0.9152999999999795
0,4,0.8993999999999823
0,5,0.7972999999999806
0,6,0.7824999999999788
0,7,0.8719999999999766
0,8,0.9096999999999822
0,9,0.8320999999999766
1,2,0.7945999999999788
1,3,0.7839999999999778
1,4,0.8860999999999758
1,5,0.7801999999999761
1,6,0.7897999999999742
1,7,0.7708999999999775
1,8,0.8669999999999781
1,9,0.7898999999999743
2,3,0.85019999999998
2,4,0.9004999999999794
2,5,0.8091999999999818
2,6,0.816499999999979
2,7,0.6939999999999852
2,8,0.7378999999999843
2,9,0.8103999999999785
3,4,0.8394999999999825
3,5,0.8765999999999761
3,6,0.8297999999999759
3,7,0.8356999999999766
3,8,0.8851999999999807
3,9,0.807099999999978
4,5,0.9271999999999755
4,6,0.8531999999999766
4,7,0.8506999999999768
4,8,0.9197999999999819
4,9,0.8905999999999753
5,6,0.7291999999999778
5,7,0.8125999999999773
5,8,0.8256999999999816
5,9,0.8284999999999738
6,7,0.8168999999999782
6,8,0.7717999999999814
6,9,0.7765999999999749
7,8,0.8593999999999788
7,9,0.8025999999999762
8,9,0.7556999999999824
