n-th challenge,m-th challenge,dist
0,1,0.5783999999999999
0,2,0.5629999999999998
0,3,0.7477999999999995
0,4,0.6703999999999991
0,5,0.5298000000000003
0,6,0.626
0,7,0.5458000000000003
0,8,0.7234000000000003
0,9,0.6239999999999999
1,2,0.5944000000000004
1,3,0.7207999999999992
1,4,0.6485999999999996
1,5,0.48880000000000007
1,6,0.5067999999999999
1,7,0.5422000000000001
1,8,0.5716
1,9,0.5333999999999998
2,3,0.6621999999999991
2,4,0.5612000000000006
2,5,0.5657999999999999
2,6,0.7698000000000002
2,7,0.5895999999999999
2,8,0.6597999999999999
2,9,0.5975999999999998
3,4,0.5807999999999992
3,5,0.6439999999999996
3,6,0.825399999999999
3,7,0.6987999999999996
3,8,0.7626000000000001
3,9,0.5967999999999993
4,5,0.5863999999999995
4,6,0.7715999999999995
4,7,0.6241999999999993
4,8,0.6964
4,9,0.5423999999999999
5,6,0.6115999999999997
5,7,0.4928000000000001
5,8,0.6124
5,9,0.5308000000000002
6,7,0.6319999999999998
6,8,0.6760000000000002
6,9,0.6447999999999996
7,8,0.6404000000000002
7,9,0.43939999999999996
8,9,0.5930000000000003
