n-th challenge,m-th challenge,dist
0,1,0.5547999999999998
0,2,0.4396000000000001
0,3,0.5854
0,4,0.6131999999999997
0,5,0.49819999999999964
0,6,0.6117999999999997
0,7,0.39700000000000046
0,8,0.6681999999999997
0,9,0.4876000000000005
1,2,0.5288
1,3,0.3604000000000001
1,4,0.5913999999999999
1,5,0.46619999999999995
1,6,0.47340000000000027
1,7,0.4614000000000001
1,8,0.5238000000000002
1,9,0.37279999999999985
2,3,0.5344000000000003
2,4,0.5115999999999998
2,5,0.4630000000000001
2,6,0.7061999999999997
2,7,0.5382
2,8,0.5628
2,9,0.5683999999999998
3,4,0.4788000000000002
3,5,0.43879999999999986
3,6,0.6668
3,7,0.5646
3,8,0.4831999999999997
3,9,0.3872000000000002
4,5,0.4932000000000003
4,6,0.6613999999999998
4,7,0.5899999999999996
4,8,0.5586000000000001
4,9,0.47660000000000025
5,6,0.5772000000000005
5,7,0.4151999999999999
5,8,0.5473999999999994
5,9,0.43160000000000004
6,7,0.5661999999999996
6,8,0.6421999999999991
6,9,0.5329999999999999
7,8,0.5226000000000002
7,9,0.38380000000000003
8,9,0.4684000000000001
