n-th challenge,m-th challenge,dist
0,1,0.6404
0,2,0.6105999999999996
0,3,0.7743999999999986
0,4,0.7257999999999992
0,5,0.5703999999999995
0,6,0.6745999999999995
0,7,0.6200000000000002
0,8,0.7777999999999996
0,9,0.7133999999999998
1,2,0.6492
1,3,0.7103999999999994
1,4,0.6817999999999994
1,5,0.5238000000000003
1,6,0.5312
1,7,0.5752000000000002
1,8,0.5775999999999999
1,9,0.5865999999999996
2,3,0.7035999999999987
2,4,0.5978
2,5,0.6515999999999998
2,6,0.7979999999999996
2,7,0.6106000000000001
2,8,0.7215999999999997
2,9,0.6725999999999995
3,4,0.6241999999999992
3,5,0.6611999999999996
3,6,0.834599999999999
3,7,0.7153999999999991
3,8,0.7673999999999999
3,9,0.6489999999999996
4,5,0.638799999999999
4,6,0.7945999999999995
4,7,0.6482000000000004
4,8,0.6991999999999997
4,9,0.6043999999999988
5,6,0.6474
5,7,0.5549999999999999
5,8,0.6319999999999998
5,9,0.6003999999999998
6,7,0.6536000000000003
6,8,0.6702000000000002
6,9,0.6657999999999994
7,8,0.6690000000000002
7,9,0.4707999999999999
8,9,0.595
