n-th challenge,m-th challenge,dist
0,1,0.4253999999999995
0,2,0.43859999999999927
0,3,0.5165999999999987
0,4,0.4081999999999988
0,5,0.40959999999999913
0,6,0.45219999999999927
0,7,0.3625999999999995
0,8,0.3667999999999991
0,9,0.5783999999999975
1,2,0.4833999999999985
1,3,0.5553999999999972
1,4,0.46659999999999935
1,5,0.46119999999999867
1,6,0.5173999999999989
1,7,0.45339999999999925
1,8,0.43659999999999943
1,9,0.5713999999999971
2,3,0.5155999999999984
2,4,0.45939999999999875
2,5,0.4271999999999983
2,6,0.5119999999999979
2,7,0.4331999999999998
2,8,0.38859999999999884
2,9,0.560999999999999
3,4,0.5217999999999988
3,5,0.49239999999999856
3,6,0.6069999999999965
3,7,0.5103999999999991
3,8,0.46059999999999884
3,9,0.5455999999999979
4,5,0.4247999999999986
4,6,0.5305999999999976
4,7,0.4319999999999993
4,8,0.4237999999999997
4,9,0.5423999999999976
5,6,0.43739999999999857
5,7,0.4755999999999983
5,8,0.38259999999999833
5,9,0.5855999999999949
6,7,0.5101999999999981
6,8,0.46819999999999906
6,9,0.6763999999999956
7,8,0.42819999999999925
7,9,0.5833999999999995
8,9,0.5501999999999981
