n-th challenge,m-th challenge,dist
0,1,0.6000999999999773
0,2,0.6221999999999779
0,3,0.6561999999999742
0,4,0.474699999999984
0,5,0.490199999999983
0,6,0.569799999999979
0,7,0.5827999999999782
0,8,0.6147999999999775
0,9,0.5738999999999769
1,2,0.4546999999999838
1,3,0.5262999999999797
1,4,0.5700999999999786
1,5,0.5023999999999805
1,6,0.5366999999999794
1,7,0.47719999999998225
1,8,0.4910999999999818
1,9,0.4648999999999823
2,3,0.5563999999999786
2,4,0.6095999999999769
2,5,0.5514999999999787
2,6,0.6089999999999767
2,7,0.5290999999999795
2,8,0.590199999999977
2,9,0.505799999999981
3,4,0.5365999999999792
3,5,0.5775999999999762
3,6,0.5153999999999792
3,7,0.5207999999999786
3,8,0.5080999999999807
3,9,0.4772999999999807
4,5,0.47199999999998365
4,6,0.5436999999999796
4,7,0.4664999999999837
4,8,0.5416999999999814
4,9,0.48479999999998297
5,6,0.5034999999999797
5,7,0.4834999999999811
5,8,0.5234999999999792
5,9,0.5076999999999794
6,7,0.5194999999999784
6,8,0.5147999999999808
6,9,0.5448999999999774
7,8,0.4707999999999834
7,9,0.4367999999999833
8,9,0.48809999999998244
