n-th challenge,m-th challenge,dist
0,1,0.6110999999999774
0,2,0.6810999999999745
0,3,0.6502999999999738
0,4,0.5066999999999838
0,5,0.5089999999999847
0,6,0.5487999999999801
0,7,0.5751999999999775
0,8,0.8009999999999738
0,9,0.6107999999999766
1,2,0.48939999999998185
1,3,0.5217999999999781
1,4,0.5790999999999779
1,5,0.5480999999999803
1,6,0.5515999999999777
1,7,0.49419999999998027
1,8,0.6178999999999798
1,9,0.5237999999999797
2,3,0.5157999999999796
2,4,0.5917999999999773
2,5,0.5555999999999802
2,6,0.598599999999975
2,7,0.49229999999998153
2,8,0.6864999999999786
2,9,0.5676999999999786
3,4,0.5272999999999791
3,5,0.574399999999977
3,6,0.4637999999999818
3,7,0.48869999999997993
3,8,0.6115999999999805
3,9,0.4599999999999823
4,5,0.4856999999999835
4,6,0.46589999999998377
4,7,0.45239999999998204
4,8,0.6390999999999811
4,9,0.5257999999999821
5,6,0.529899999999981
5,7,0.48989999999998246
5,8,0.7177999999999783
5,9,0.5528999999999799
6,7,0.4781999999999804
6,8,0.6028999999999815
6,9,0.4809999999999822
7,8,0.5885999999999804
7,9,0.46099999999998287
8,9,0.6053999999999831
