i-th device,j-th device,n-th challenge,dist
0,1,0,0.880799999999937
0,1,1,0.8205999999999406
0,1,2,0.7633999999999491
0,1,3,0.8943999999999261
0,1,4,0.8697999999999267
0,1,5,0.7783999999999449
0,1,6,0.8319999999999372
0,1,7,0.8289999999999351
0,1,8,0.8363999999999376
0,1,9,0.9283999999999243
0,2,0,0.8333999999999412
0,2,1,0.7469999999999526
0,2,2,0.797799999999947
0,2,3,0.8575999999999283
0,2,4,0.8675999999999292
0,2,5,0.763799999999946
0,2,6,0.8065999999999415
0,2,7,0.9039999999999278
0,2,8,0.8667999999999325
0,2,9,0.8251999999999389
1,2,0,0.8741999999999313
1,2,1,0.8467999999999405
1,2,2,0.7673999999999452
1,2,3,0.8885999999999253
1,2,4,0.9041999999999213
1,2,5,0.8033999999999389
1,2,6,0.8429999999999372
1,2,7,0.9025999999999246
1,2,8,0.8729999999999298
1,2,9,0.9185999999999246
