n-th challenge,m-th challenge,dist
0,1,0.7201999999999972
0,2,0.6173999999999956
0,3,0.5481999999999982
0,4,0.611399999999997
0,5,0.807599999999994
0,6,0.7101999999999955
0,7,0.5829999999999973
0,8,0.7381999999999966
0,9,0.5887999999999972
1,2,0.8085999999999948
1,3,0.623199999999998
1,4,0.6109999999999978
1,5,0.7001999999999965
1,6,0.7383999999999965
1,7,0.6743999999999982
1,8,0.7631999999999968
1,9,0.6345999999999975
2,3,0.616799999999998
2,4,0.7961999999999946
2,5,0.7397999999999949
2,6,0.5585999999999973
2,7,0.6589999999999958
2,8,0.5787999999999965
2,9,0.6429999999999952
3,4,0.6193999999999975
3,5,0.6853999999999973
3,6,0.6049999999999979
3,7,0.5099999999999999
3,8,0.6027999999999977
3,9,0.5223999999999996
4,5,0.7379999999999961
4,6,0.7165999999999964
4,7,0.6337999999999971
4,8,0.7499999999999961
4,9,0.6247999999999981
5,6,0.6439999999999959
5,7,0.5637999999999981
5,8,0.689199999999996
5,9,0.5999999999999971
6,7,0.6517999999999967
6,8,0.5709999999999977
6,9,0.5963999999999966
7,8,0.5407999999999986
7,9,0.4793999999999999
8,9,0.5869999999999975
