n-th challenge,m-th challenge,dist
0,1,0.8447999999999711
0,2,0.7749999999999726
0,3,0.6821999999999756
0,4,0.6903999999999749
0,5,0.5512999999999841
0,6,0.6988999999999755
0,7,0.6179999999999803
0,8,0.6927999999999717
0,9,0.8002999999999713
1,2,0.46919999999998757
1,3,0.6413999999999792
1,4,0.6510999999999799
1,5,0.7542999999999724
1,6,0.6245999999999801
1,7,0.745799999999975
1,8,0.624899999999981
1,9,0.594999999999984
2,3,0.5841999999999808
2,4,0.5931999999999824
2,5,0.7099999999999729
2,6,0.518299999999985
2,7,0.6919999999999754
2,8,0.5751999999999828
2,9,0.6162999999999836
3,4,0.5351999999999818
3,5,0.6078999999999771
3,6,0.5200999999999826
3,7,0.6876999999999734
3,8,0.6107999999999774
3,9,0.6422999999999791
4,5,0.6651999999999755
4,6,0.5271999999999827
4,7,0.685599999999975
4,8,0.534499999999982
4,9,0.5935999999999823
5,6,0.669499999999976
5,7,0.5531999999999808
5,8,0.6350999999999738
5,9,0.7327999999999724
6,7,0.7041999999999741
6,8,0.5817999999999799
6,9,0.6339999999999811
7,8,0.5980999999999762
7,9,0.7024999999999739
8,9,0.5063999999999855
