i-th device,j-th device,n-th challenge,dist
0,1,0,0.32834999999999737
0,1,1,0.2885999999999994
0,1,2,0.33879999999999694
0,1,3,0.34154999999999913
0,1,4,0.3451499999999975
0,1,5,0.5335499999999977
0,1,6,0.3477499999999981
0,1,7,0.3552999999999979
0,1,8,0.34549999999999753
0,1,9,0.39539999999999786
0,2,0,0.40479999999999705
0,2,1,0.4788499999999979
0,2,2,0.40664999999999796
0,2,3,0.3963999999999976
0,2,4,0.3297499999999976
0,2,5,0.4620499999999973
0,2,6,0.3270999999999976
0,2,7,0.41114999999999785
0,2,8,0.4008999999999975
0,2,9,0.44954999999999723
1,2,0,0.2632999999999984
1,2,1,0.3245499999999984
1,2,2,0.37949999999999706
1,2,3,0.3391999999999977
1,2,4,0.307749999999998
1,2,5,0.3559999999999973
1,2,6,0.3127499999999973
1,2,7,0.3370499999999985
1,2,8,0.2505499999999985
1,2,9,0.3282999999999981
