n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.11119999999999995
0,0,2,0.1066
0,0,3,0.5702999999999987
0,0,4,0.5415499999999989
0,1,2,0.11259999999999978
0,1,3,0.5878499999999989
0,1,4,0.5487999999999988
0,2,3,0.5811999999999992
0,2,4,0.5479499999999992
0,3,4,0.4185999999999981
1,0,1,0.27574999999999833
1,0,2,0.369449999999998
1,0,3,0.2981999999999983
1,0,4,0.22659999999999872
1,1,2,0.29324999999999884
1,1,3,0.28914999999999835
1,1,4,0.3067999999999987
1,2,3,0.35899999999999815
1,2,4,0.3945999999999981
1,3,4,0.2920999999999977
2,0,1,0.35749999999999726
2,0,2,0.30704999999999805
2,0,3,0.30179999999999774
2,0,4,0.45344999999999597
2,1,2,0.3999499999999977
2,1,3,0.3231999999999975
2,1,4,0.3471999999999967
2,2,3,0.3413999999999974
2,2,4,0.3972499999999975
2,3,4,0.4290999999999977
3,0,1,0.27979999999999877
3,0,2,0.4220999999999986
3,0,3,0.31544999999999856
3,0,4,0.37609999999999816
3,1,2,0.46994999999999815
3,1,3,0.3082999999999979
3,1,4,0.40964999999999857
3,2,3,0.38499999999999834
3,2,4,0.42634999999999856
3,3,4,0.2931999999999985
4,0,1,0.3199999999999983
4,0,2,0.335399999999998
4,0,3,0.43469999999999825
4,0,4,0.12054999999999993
4,1,2,0.35004999999999786
4,1,3,0.4013499999999979
4,1,4,0.31709999999999805
4,2,3,0.2689499999999984
4,2,4,0.3399999999999982
4,3,4,0.4364999999999984
5,0,1,0.3443499999999978
5,0,2,0.33114999999999795
5,0,3,0.35769999999999796
5,0,4,0.3773999999999978
5,1,2,0.3256499999999976
5,1,3,0.24834999999999863
5,1,4,0.32279999999999825
5,2,3,0.31904999999999745
5,2,4,0.334849999999997
5,3,4,0.2647999999999987
6,0,1,0.11789999999999978
6,0,2,0.45829999999999693
6,0,3,0.34929999999999856
6,0,4,0.4124999999999969
6,1,2,0.44969999999999666
6,1,3,0.3440499999999986
6,1,4,0.40814999999999774
6,2,3,0.48294999999999766
6,2,4,0.37479999999999686
6,3,4,0.4245999999999979
7,0,1,0.1253
7,0,2,0.33714999999999756
7,0,3,0.12324999999999975
7,0,4,0.2662999999999985
7,1,2,0.33914999999999706
7,1,3,0.12374999999999999
7,1,4,0.2683499999999983
7,2,3,0.34169999999999734
7,2,4,0.2987499999999979
7,3,4,0.26334999999999864
8,0,1,0.3936499999999984
8,0,2,0.21644999999999912
8,0,3,0.44204999999999883
8,0,4,0.3223999999999991
8,1,2,0.40219999999999834
8,1,3,0.4350999999999987
8,1,4,0.3728999999999987
8,2,3,0.46684999999999854
8,2,4,0.3337999999999986
8,3,4,0.39599999999999896
9,0,1,0.3971999999999975
9,0,2,0.3080999999999979
9,0,3,0.36504999999999754
9,0,4,0.2667999999999984
9,1,2,0.33989999999999787
9,1,3,0.23934999999999804
9,1,4,0.349149999999998
9,2,3,0.2949499999999983
9,2,4,0.27254999999999835
9,3,4,0.3526499999999978
