n-th challenge,m-th challenge,dist
0,1,0.6124999999999985
0,2,0.6884999999999977
0,3,0.6032999999999988
0,4,0.9186999999999966
0,5,0.5415999999999986
0,6,0.9103999999999958
0,7,0.8436999999999969
0,8,0.5849999999999999
0,9,0.6453999999999989
1,2,0.5209999999999981
1,3,0.5718999999999984
1,4,0.8003999999999943
1,5,0.5539999999999984
1,6,0.778599999999996
1,7,0.7493999999999972
1,8,0.5459999999999994
1,9,0.6177999999999993
2,3,0.5806999999999978
2,4,0.6996999999999953
2,5,0.6215999999999979
2,6,0.6896999999999955
2,7,0.7003999999999962
2,8,0.5287999999999984
2,9,0.5881999999999981
3,4,0.8611999999999947
3,5,0.5658999999999984
3,6,0.8519999999999962
3,7,0.7864999999999963
3,8,0.5383999999999998
3,9,0.47469999999999923
4,5,0.7697999999999955
4,6,0.5351999999999961
4,7,0.6580999999999936
4,8,0.8830999999999969
4,9,0.903499999999998
5,6,0.7421999999999965
5,7,0.6543999999999965
5,8,0.5140999999999992
5,9,0.5729999999999981
6,7,0.6335999999999934
6,8,0.8798999999999965
6,9,0.9024999999999979
7,8,0.7338999999999972
7,9,0.7296999999999967
8,9,0.44729999999999936
