n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.13909999999999959
0,0,2,0.14209999999999942
0,0,3,0.12929999999999953
0,0,4,0.14089999999999941
0,1,2,0.13619999999999957
0,1,3,0.12879999999999975
0,1,4,0.12919999999999984
0,2,3,0.13129999999999967
0,2,4,0.13129999999999944
0,3,4,0.12199999999999983
1,0,1,0.1036999999999998
1,0,2,0.10809999999999988
1,0,3,0.11489999999999977
1,0,4,0.11519999999999983
1,1,2,0.1104999999999997
1,1,3,0.11849999999999981
1,1,4,0.1132999999999998
1,2,3,0.10659999999999983
1,2,4,0.11579999999999964
1,3,4,0.09939999999999992
2,0,1,0.10759999999999954
2,0,2,0.12479999999999963
2,0,3,0.11409999999999945
2,0,4,0.11219999999999973
2,1,2,0.10809999999999953
2,1,3,0.10319999999999964
2,1,4,0.10329999999999961
2,2,3,0.10499999999999966
2,2,4,0.12149999999999944
2,3,4,0.10439999999999969
3,0,1,0.14289999999999964
3,0,2,0.14339999999999983
3,0,3,0.1349999999999998
3,0,4,0.14539999999999995
3,1,2,0.14029999999999967
3,1,3,0.13939999999999975
3,1,4,0.13489999999999974
3,2,3,0.1419999999999997
3,2,4,0.13829999999999998
3,3,4,0.13099999999999987
4,0,1,0.1288999999999996
4,0,2,0.1267999999999997
4,0,3,0.12389999999999952
4,0,4,0.12339999999999969
4,1,2,0.12149999999999973
4,1,3,0.12809999999999963
4,1,4,0.13129999999999942
4,2,3,0.1251999999999997
4,2,4,0.12759999999999955
4,3,4,0.13419999999999957
5,0,1,0.14249999999999913
5,0,2,0.1476999999999989
5,0,3,0.14639999999999875
5,0,4,0.13529999999999892
5,1,2,0.13049999999999928
5,1,3,0.1360999999999988
5,1,4,0.1284999999999993
5,2,3,0.12909999999999922
5,2,4,0.14399999999999918
5,3,4,0.13709999999999917
6,0,1,0.15199999999999966
6,0,2,0.14259999999999975
6,0,3,0.1492999999999998
6,0,4,0.14479999999999962
6,1,2,0.14359999999999987
6,1,3,0.1453999999999998
6,1,4,0.1485999999999995
6,2,3,0.14709999999999962
6,2,4,0.1482999999999995
6,3,4,0.14229999999999976
7,0,1,0.11439999999999963
7,0,2,0.11809999999999937
7,0,3,0.11429999999999935
7,0,4,0.1293999999999993
7,1,2,0.0997999999999995
7,1,3,0.10769999999999952
7,1,4,0.1034999999999996
7,2,3,0.10119999999999937
7,2,4,0.09359999999999963
7,3,4,0.11509999999999959
8,0,1,0.11769999999999965
8,0,2,0.12049999999999936
8,0,3,0.12239999999999943
8,0,4,0.11659999999999957
8,1,2,0.1190999999999995
8,1,3,0.11909999999999943
8,1,4,0.11649999999999927
8,2,3,0.11389999999999952
8,2,4,0.12269999999999945
8,3,4,0.11839999999999937
9,0,1,0.1620999999999999
9,0,2,0.16409999999999966
9,0,3,0.16489999999999952
9,0,4,0.16379999999999953
9,1,2,0.15419999999999973
9,1,3,0.16139999999999968
9,1,4,0.16469999999999965
9,2,3,0.15459999999999963
9,2,4,0.16209999999999955
9,3,4,0.16029999999999947
