n-th challenge,m-th challenge,dist
0,1,0.750799999999999
0,2,0.7725999999999993
0,3,0.8093999999999986
0,4,0.8491999999999983
0,5,0.7644
0,6,0.7645999999999995
0,7,0.6759999999999997
0,8,0.8655999999999988
0,9,0.7173999999999991
1,2,0.7165999999999987
1,3,0.6199999999999987
1,4,0.8189999999999988
1,5,0.6213999999999997
1,6,0.683399999999999
1,7,0.5643999999999997
1,8,0.8223999999999987
1,9,0.7553999999999985
2,3,0.706999999999999
2,4,0.8383999999999984
2,5,0.6914000000000005
2,6,0.7501999999999999
2,7,0.5545999999999999
2,8,0.702999999999999
2,9,0.7401999999999983
3,4,0.6237999999999985
3,5,0.7959999999999999
3,6,0.7589999999999998
3,7,0.5277999999999996
3,8,0.8627999999999987
3,9,0.7479999999999984
4,5,0.8634000000000002
4,6,0.8221999999999989
4,7,0.6845999999999985
4,8,0.9229999999999984
4,9,0.854199999999999
5,6,0.5356000000000002
5,7,0.6268
5,8,0.7835999999999992
5,9,0.7514
6,7,0.6767999999999997
6,8,0.7157999999999998
6,9,0.7555999999999998
7,8,0.818799999999999
7,9,0.6465999999999991
8,9,0.7661999999999982
