n-th challenge,m-th challenge,dist
0,1,0.8061500000000014
0,2,0.7356500000000031
0,3,0.5059999999999975
0,4,0.609199999999999
0,5,0.7995500000000038
0,6,0.4624499999999968
0,7,0.9128000000000045
0,8,0.7649000000000016
0,9,0.7618999999999996
1,2,0.7607500000000033
1,3,0.7314999999999994
1,4,0.8009500000000018
1,5,0.8375500000000036
1,6,0.7897499999999987
1,7,0.9376500000000048
1,8,0.7500500000000025
1,9,0.7298000000000002
2,3,0.7370500000000012
2,4,0.7215000000000048
2,5,0.8135000000000049
2,6,0.7807999999999993
2,7,0.9754000000000055
2,8,0.42534999999999734
2,9,0.7692500000000023
3,4,0.5410499999999986
3,5,0.8253000000000019
3,6,0.4928999999999982
3,7,0.9064500000000011
3,8,0.7376499999999996
3,9,0.6630499999999999
4,5,0.7715500000000053
4,6,0.616149999999997
4,7,0.9428500000000026
4,8,0.7434500000000029
4,9,0.7399999999999994
5,6,0.7204999999999999
5,7,0.7058000000000058
5,8,0.8035000000000055
5,9,0.6714500000000003
6,7,0.8468000000000028
6,8,0.79455
6,9,0.7091999999999989
7,8,0.9230000000000049
7,9,0.7976500000000026
8,9,0.6846000000000005
