n-th challenge,m-th challenge,dist
0,1,0.698399999999996
0,2,0.7268999999999953
0,3,0.7416999999999954
0,4,0.7258999999999953
0,5,0.6998999999999955
0,6,0.5639999999999967
0,7,0.7156999999999956
0,8,0.7273999999999949
0,9,0.763699999999995
1,2,0.672599999999996
1,3,0.8066999999999953
1,4,0.8364999999999937
1,5,0.649599999999996
1,6,0.7067999999999941
1,7,0.7318999999999953
1,8,0.6612999999999952
1,9,0.6597999999999948
2,3,0.6750999999999957
2,4,0.7982999999999939
2,5,0.6617999999999945
2,6,0.6804999999999946
2,7,0.6756999999999943
2,8,0.7126999999999944
2,9,0.7392999999999945
3,4,0.6051999999999957
3,5,0.7457999999999945
3,6,0.6853999999999939
3,7,0.5986999999999958
3,8,0.7044999999999954
3,9,0.7131999999999946
4,5,0.8620999999999944
4,6,0.7658999999999933
4,7,0.6528999999999942
4,8,0.765599999999994
4,9,0.777999999999994
5,6,0.5819999999999946
5,7,0.6779999999999949
5,8,0.6933999999999949
5,9,0.740599999999994
6,7,0.6833999999999945
6,8,0.6696999999999937
6,9,0.7278999999999937
7,8,0.7644999999999949
7,9,0.7072999999999938
8,9,0.6701999999999938
