n-th challenge,m-th challenge,dist
0,1,0.4683499999999992
0,2,0.4561499999999996
0,3,0.44754999999999967
0,4,0.5735999999999997
0,5,0.7157500000000003
0,6,0.7211500000000003
0,7,0.4796499999999995
0,8,0.5758499999999996
0,9,0.7248
1,2,0.6133999999999998
1,3,0.5312
1,4,0.5280499999999996
1,5,0.7463499999999997
1,6,0.6486499999999992
1,7,0.5274
1,8,0.5667499999999995
1,9,0.6771999999999994
2,3,0.53055
2,4,0.5000999999999993
2,5,0.7997500000000002
2,6,0.5756999999999999
2,7,0.6026999999999999
2,8,0.5838000000000001
2,9,0.6776999999999996
3,4,0.5811999999999994
3,5,0.6379499999999999
3,6,0.6720999999999999
3,7,0.43124999999999986
3,8,0.4862999999999999
3,9,0.6539499999999997
4,5,0.7318999999999994
4,6,0.3969999999999998
4,7,0.5461000000000001
4,8,0.4817499999999998
4,9,0.5511999999999997
5,6,0.8206499999999999
5,7,0.5992000000000001
5,8,0.6435499999999996
5,9,0.7491
6,7,0.68805
6,8,0.5319000000000003
6,9,0.6065000000000003
7,8,0.4773499999999999
7,9,0.6773499999999998
8,9,0.4502499999999996
