n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.10554999999999969
0,0,2,0.1004499999999996
0,0,3,0.10499999999999962
0,0,4,0.09934999999999956
0,1,2,0.11264999999999949
0,1,3,0.1072999999999996
0,1,4,0.10294999999999954
0,2,3,0.10839999999999948
0,2,4,0.10219999999999961
0,3,4,0.10274999999999955
1,0,1,0.07104999999999977
1,0,2,0.0699999999999998
1,0,3,0.07899999999999979
1,0,4,0.07209999999999976
1,1,2,0.0692499999999998
1,1,3,0.07184999999999983
1,1,4,0.07829999999999983
1,2,3,0.07034999999999984
1,2,4,0.07099999999999984
1,3,4,0.07829999999999983
2,0,1,0.07145000000000001
2,0,2,0.08559999999999993
2,0,3,0.07249999999999998
2,0,4,0.07334999999999986
2,1,2,0.07654999999999999
2,1,3,0.07464999999999986
2,1,4,0.0750499999999999
2,2,3,0.0789999999999999
2,2,4,0.08184999999999985
2,3,4,0.0730999999999999
3,0,1,0.06579999999999998
3,0,2,0.06494999999999988
3,0,3,0.06964999999999989
3,0,4,0.06709999999999984
3,1,2,0.06559999999999985
3,1,3,0.07234999999999983
3,1,4,0.06984999999999995
3,2,3,0.0626999999999999
3,2,4,0.07129999999999989
3,3,4,0.08259999999999983
4,0,1,0.10549999999999951
4,0,2,0.09419999999999953
4,0,3,0.10149999999999937
4,0,4,0.09904999999999947
4,1,2,0.09964999999999943
4,1,3,0.09654999999999937
4,1,4,0.10639999999999954
4,2,3,0.09759999999999941
4,2,4,0.09794999999999945
4,3,4,0.10229999999999943
5,0,1,0.0711499999999998
5,0,2,0.07129999999999984
5,0,3,0.07324999999999987
5,0,4,0.07439999999999983
5,1,2,0.0792499999999998
5,1,3,0.07479999999999981
5,1,4,0.08174999999999978
5,2,3,0.07604999999999995
5,2,4,0.07469999999999986
5,3,4,0.07874999999999982
6,0,1,0.08129999999999976
6,0,2,0.08584999999999977
6,0,3,0.09119999999999957
6,0,4,0.08379999999999962
6,1,2,0.08624999999999973
6,1,3,0.0953999999999996
6,1,4,0.09594999999999955
6,2,3,0.09024999999999961
6,2,4,0.09444999999999959
6,3,4,0.08719999999999978
7,0,1,0.09934999999999995
7,0,2,0.10639999999999988
7,0,3,0.10484999999999975
7,0,4,0.10820000000000002
7,1,2,0.10359999999999989
7,1,3,0.1000499999999997
7,1,4,0.10334999999999991
7,2,3,0.09589999999999987
7,2,4,0.10049999999999974
7,3,4,0.10254999999999984
8,0,1,0.06804999999999985
8,0,2,0.06414999999999985
8,0,3,0.06594999999999983
8,0,4,0.06834999999999974
8,1,2,0.061249999999999895
8,1,3,0.06484999999999987
8,1,4,0.06889999999999978
8,2,3,0.06289999999999986
8,2,4,0.07479999999999974
8,3,4,0.07339999999999978
9,0,1,0.0941499999999994
9,0,2,0.09049999999999943
9,0,3,0.09279999999999942
9,0,4,0.09439999999999935
9,1,2,0.08899999999999947
9,1,3,0.08959999999999936
9,1,4,0.09474999999999949
9,2,3,0.09234999999999949
9,2,4,0.09144999999999955
9,3,4,0.09619999999999944
10,0,1,0.09029999999999956
10,0,2,0.08789999999999948
10,0,3,0.09429999999999968
10,0,4,0.09599999999999949
10,1,2,0.09019999999999945
10,1,3,0.09159999999999952
10,1,4,0.09389999999999941
10,2,3,0.08354999999999954
10,2,4,0.08704999999999966
10,3,4,0.08849999999999954
11,0,1,0.07419999999999988
11,0,2,0.08499999999999987
11,0,3,0.08724999999999987
11,0,4,0.07209999999999997
11,1,2,0.08059999999999985
11,1,3,0.09554999999999977
11,1,4,0.07654999999999985
11,2,3,0.07249999999999983
11,2,4,0.07209999999999987
11,3,4,0.07224999999999988
12,0,1,0.07499999999999996
12,0,2,0.07364999999999995
12,0,3,0.07999999999999999
12,0,4,0.0766499999999999
12,1,2,0.07094999999999994
12,1,3,0.07129999999999996
12,1,4,0.07644999999999988
12,2,3,0.07289999999999998
12,2,4,0.0715999999999999
12,3,4,0.07429999999999996
13,0,1,0.07894999999999947
13,0,2,0.0795499999999995
13,0,3,0.07834999999999938
13,0,4,0.08229999999999944
13,1,2,0.08119999999999941
13,1,3,0.07684999999999939
13,1,4,0.07909999999999932
13,2,3,0.07999999999999942
13,2,4,0.08069999999999945
13,3,4,0.08364999999999924
14,0,1,0.09544999999999976
14,0,2,0.09154999999999984
14,0,3,0.09929999999999982
14,0,4,0.09604999999999983
14,1,2,0.09894999999999989
14,1,3,0.09039999999999984
14,1,4,0.08854999999999986
14,2,3,0.09884999999999992
14,2,4,0.09899999999999987
14,3,4,0.08944999999999986
15,0,1,0.10584999999999958
15,0,2,0.09399999999999942
15,0,3,0.10104999999999942
15,0,4,0.09274999999999956
15,1,2,0.09704999999999961
15,1,3,0.09499999999999957
15,1,4,0.09564999999999955
15,2,3,0.09629999999999951
15,2,4,0.09784999999999965
15,3,4,0.10024999999999944
16,0,1,0.0789499999999995
16,0,2,0.08234999999999942
16,0,3,0.09039999999999945
16,0,4,0.08244999999999941
16,1,2,0.07954999999999934
16,1,3,0.08479999999999938
16,1,4,0.07739999999999941
16,2,3,0.09119999999999917
16,2,4,0.08054999999999939
16,3,4,0.08009999999999953
17,0,1,0.0870499999999994
17,0,2,0.08484999999999959
17,0,3,0.08114999999999951
17,0,4,0.07729999999999948
17,1,2,0.08809999999999953
17,1,3,0.0757499999999995
17,1,4,0.0798499999999994
17,2,3,0.08814999999999952
17,2,4,0.0772999999999995
17,3,4,0.08229999999999943
18,0,1,0.05899999999999997
18,0,2,0.07169999999999996
18,0,3,0.0545
18,0,4,0.056549999999999996
18,1,2,0.06370000000000005
18,1,3,0.05860000000000003
18,1,4,0.056400000000000006
18,2,3,0.059450000000000024
18,2,4,0.06349999999999997
18,3,4,0.05600000000000006
19,0,1,0.07444999999999982
19,0,2,0.07534999999999985
19,0,3,0.07474999999999987
19,0,4,0.0818999999999998
19,1,2,0.07379999999999984
19,1,3,0.07704999999999987
19,1,4,0.07969999999999983
19,2,3,0.07229999999999984
19,2,4,0.07789999999999973
19,3,4,0.07889999999999983
