n-th challenge,m-th challenge,dist
0,1,0.5440999999999963
0,2,0.5879999999999962
0,3,0.5995999999999952
0,4,0.6342999999999972
0,5,0.5870999999999964
0,6,0.6642999999999956
0,7,0.5267999999999975
0,8,0.6095999999999961
0,9,0.5549999999999968
1,2,0.6223999999999952
1,3,0.7763999999999942
1,4,0.5071999999999974
1,5,0.6331999999999954
1,6,0.7701999999999942
1,7,0.6576999999999964
1,8,0.730399999999994
1,9,0.7605999999999947
2,3,0.6764999999999948
2,4,0.6169999999999974
2,5,0.6390999999999941
2,6,0.6309999999999957
2,7,0.5712999999999965
2,8,0.5361999999999973
2,9,0.6609999999999959
3,4,0.8283999999999966
3,5,0.7350999999999933
3,6,0.6297999999999957
3,7,0.5661999999999943
3,8,0.6334999999999944
3,9,0.5120999999999968
4,5,0.6215999999999958
4,6,0.8117999999999963
4,7,0.6899999999999975
4,8,0.8145999999999967
4,9,0.8051999999999967
5,6,0.6761999999999943
5,7,0.48219999999999713
5,8,0.6678999999999932
5,9,0.6869999999999943
6,7,0.5434999999999955
6,8,0.5058999999999974
6,9,0.6070999999999955
7,8,0.5433999999999958
7,9,0.5548999999999955
8,9,0.6078999999999963
