n-th challenge,m-th challenge,dist
0,1,0.6250999999999959
0,2,0.6589999999999964
0,3,0.514699999999997
0,4,0.6194999999999975
0,5,0.6720999999999956
0,6,0.5527999999999964
0,7,0.6022999999999964
0,8,0.6236999999999958
0,9,0.5691999999999969
1,2,0.6147999999999963
1,3,0.6960999999999954
1,4,0.5766999999999972
1,5,0.737699999999994
1,6,0.736999999999996
1,7,0.581799999999996
1,8,0.6163999999999948
1,9,0.6923999999999955
2,3,0.6264999999999963
2,4,0.596199999999997
2,5,0.6787999999999961
2,6,0.6811999999999963
2,7,0.521199999999997
2,8,0.4668999999999977
2,9,0.6304999999999965
3,4,0.6969999999999971
3,5,0.580999999999996
3,6,0.5712999999999954
3,7,0.5794999999999968
3,8,0.4758999999999969
3,9,0.42109999999999714
4,5,0.6643999999999983
4,6,0.7285999999999964
4,7,0.5567999999999977
4,8,0.6611999999999962
4,9,0.6811999999999966
5,6,0.5588999999999962
5,7,0.5544999999999967
5,8,0.5656999999999953
5,9,0.576499999999996
6,7,0.7086999999999953
6,8,0.6394999999999957
6,9,0.6044999999999959
7,8,0.469399999999996
7,9,0.6483999999999961
8,9,0.5396999999999974
