n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.14649999999999663
0,0,2,0.14274999999999666
0,0,3,0.14629999999999632
0,0,4,0.14459999999999637
0,1,2,0.15399999999999647
0,1,3,0.15304999999999622
0,1,4,0.1484999999999967
0,2,3,0.14879999999999644
0,2,4,0.14814999999999653
0,3,4,0.14794999999999628
1,0,1,0.13534999999999722
1,0,2,0.13064999999999743
1,0,3,0.1337499999999973
1,0,4,0.13244999999999735
1,1,2,0.13069999999999743
1,1,3,0.12754999999999783
1,1,4,0.12689999999999774
1,2,3,0.12474999999999768
1,2,4,0.1253999999999977
1,3,4,0.12479999999999791
2,0,1,0.11184999999999902
2,0,2,0.11484999999999917
2,0,3,0.12289999999999897
2,0,4,0.11284999999999928
2,1,2,0.11744999999999928
2,1,3,0.1128499999999992
2,1,4,0.11369999999999918
2,2,3,0.11814999999999896
2,2,4,0.11254999999999932
2,3,4,0.10879999999999922
3,0,1,0.14979999999999657
3,0,2,0.15914999999999638
3,0,3,0.15399999999999622
3,0,4,0.15344999999999626
3,1,2,0.1544499999999964
3,1,3,0.1540999999999964
3,1,4,0.15659999999999633
3,2,3,0.15089999999999648
3,2,4,0.1562999999999966
3,3,4,0.15414999999999646
4,0,1,0.1180999999999978
4,0,2,0.1123499999999977
4,0,3,0.1209499999999976
4,0,4,0.1198499999999976
4,1,2,0.11229999999999778
4,1,3,0.12114999999999745
4,1,4,0.11434999999999762
4,2,3,0.11159999999999759
4,2,4,0.11364999999999786
4,3,4,0.11789999999999762
5,0,1,0.1335999999999977
5,0,2,0.1342499999999978
5,0,3,0.13514999999999786
5,0,4,0.13254999999999803
5,1,2,0.13444999999999782
5,1,3,0.13159999999999789
5,1,4,0.12914999999999782
5,2,3,0.128799999999998
5,2,4,0.1337499999999981
5,3,4,0.12484999999999837
6,0,1,0.15124999999999775
6,0,2,0.14404999999999793
6,0,3,0.15114999999999754
6,0,4,0.15304999999999752
6,1,2,0.14489999999999817
6,1,3,0.14914999999999756
6,1,4,0.1504499999999978
6,2,3,0.1486499999999977
6,2,4,0.15049999999999764
6,3,4,0.15329999999999747
7,0,1,0.11004999999999793
7,0,2,0.11654999999999777
7,0,3,0.10704999999999784
7,0,4,0.11374999999999769
7,1,2,0.11084999999999792
7,1,3,0.10479999999999792
7,1,4,0.1081999999999978
7,2,3,0.10799999999999792
7,2,4,0.11179999999999787
7,3,4,0.11184999999999772
8,0,1,0.12109999999999903
8,0,2,0.11114999999999894
8,0,3,0.11829999999999892
8,0,4,0.11574999999999896
8,1,2,0.11864999999999877
8,1,3,0.11174999999999896
8,1,4,0.12139999999999886
8,2,3,0.12054999999999891
8,2,4,0.11819999999999911
8,3,4,0.1263999999999988
9,0,1,0.17119999999999594
9,0,2,0.1697499999999964
9,0,3,0.1758499999999962
9,0,4,0.17759999999999626
9,1,2,0.1721499999999963
9,1,3,0.17334999999999617
9,1,4,0.17569999999999578
9,2,3,0.17634999999999623
9,2,4,0.1700999999999961
9,3,4,0.17824999999999627
