n-th challenge,i-th execution,j-th execution,dist
0,0,1,0.08239999999999989
0,0,2,0.10019999999999984
0,0,3,0.09469999999999988
0,0,4,0.10039999999999984
0,1,2,0.08519999999999993
0,1,3,0.09149999999999993
0,1,4,0.0954999999999998
0,2,3,0.08499999999999992
0,2,4,0.1012999999999999
0,3,4,0.08099999999999985
1,0,1,0.08529999999999999
1,0,2,0.0816
1,0,3,0.08309999999999995
1,0,4,0.08860000000000003
1,1,2,0.0834
1,1,3,0.08449999999999999
1,1,4,0.09350000000000006
1,2,3,0.08610000000000005
1,2,4,0.09579999999999994
1,3,4,0.08299999999999995
2,0,1,0.10539999999999991
2,0,2,0.08009999999999996
2,0,3,0.10999999999999992
2,0,4,0.0834999999999999
2,1,2,0.0964999999999999
2,1,3,0.08579999999999993
2,1,4,0.09049999999999997
2,2,3,0.10769999999999996
2,2,4,0.08510000000000001
2,3,4,0.0924
3,0,1,0.1028000000000001
3,0,2,0.10580000000000005
3,0,3,0.09530000000000001
3,0,4,0.1012
3,1,2,0.08619999999999998
3,1,3,0.09740000000000001
3,1,4,0.0957
3,2,3,0.09280000000000005
3,2,4,0.09220000000000002
3,3,4,0.09140000000000001
4,0,1,0.1099
4,0,2,0.1266
4,0,3,0.09829999999999997
4,0,4,0.09120000000000004
4,1,2,0.09740000000000003
4,1,3,0.10290000000000002
4,1,4,0.08849999999999993
4,2,3,0.1032
4,2,4,0.11290000000000001
4,3,4,0.08270000000000004
5,0,1,0.11050000000000001
5,0,2,0.10990000000000003
5,0,3,0.09930000000000003
5,0,4,0.1043
5,1,2,0.09400000000000004
5,1,3,0.09570000000000006
5,1,4,0.08090000000000003
5,2,3,0.08660000000000001
5,2,4,0.09480000000000001
5,3,4,0.09120000000000006
6,0,1,0.10130000000000008
6,0,2,0.10509999999999999
6,0,3,0.09250000000000001
6,0,4,0.09940000000000003
6,1,2,0.08990000000000002
6,1,3,0.10700000000000007
6,1,4,0.0863
6,2,3,0.11039999999999996
6,2,4,0.09660000000000005
6,3,4,0.09950000000000002
7,0,1,0.07830000000000006
7,0,2,0.08810000000000003
7,0,3,0.08129999999999998
7,0,4,0.07849999999999999
7,1,2,0.08070000000000002
7,1,3,0.08930000000000005
7,1,4,0.07300000000000002
7,2,3,0.07939999999999998
7,2,4,0.08480000000000003
7,3,4,0.07970000000000002
8,0,1,0.09710000000000005
8,0,2,0.10540000000000004
8,0,3,0.09030000000000002
8,0,4,0.102
8,1,2,0.10529999999999998
8,1,3,0.10339999999999998
8,1,4,0.08590000000000003
8,2,3,0.11430000000000005
8,2,4,0.09870000000000002
8,3,4,0.10060000000000004
9,0,1,0.09009999999999996
9,0,2,0.10370000000000001
9,0,3,0.1122
9,0,4,0.12349999999999994
9,1,2,0.0806999999999999
9,1,3,0.0938999999999999
9,1,4,0.10959999999999988
9,2,3,0.09309999999999996
9,2,4,0.10629999999999995
9,3,4,0.09319999999999991
